Format Version,1.21,Take Name,Take 2016-02-09 06.04.27 PM,Capture Frame Rate,206.000000,Export Frame Rate,206.000000,Capture Start Time,2016-02-09 06.04.27.420 PM,Total Frames in Take,4527,Total Exported Frames,4527,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Actuator Markers:Away from port top,Actuator Markers:Away from port top,Actuator Markers:Away from port top,Actuator Markers:Rigidside away from port,Actuator Markers:Rigidside away from port,Actuator Markers:Rigidside away from port,Actuator Markers:Close to port top,Actuator Markers:Close to port top,Actuator Markers:Close to port top,Actuator Markers:Rigid side close to port,Actuator Markers:Rigid side close to port,Actuator Markers:Rigid side close to port
,,"8392B20CF49E357145CE0C9500000001","8392B20CF49E357145CE0C9500000001","8392B20CF49E357145CE0C9500000001","8392B20CF49E357145CE0C9500000005","8392B20CF49E357145CE0C9500000005","8392B20CF49E357145CE0C9500000005","8392B20CF49E357145CE0C9500000002","8392B20CF49E357145CE0C9500000002","8392B20CF49E357145CE0C9500000002","8392B20CF49E357145CE0C9500000004","8392B20CF49E357145CE0C9500000004","8392B20CF49E357145CE0C9500000004"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
693,3.364078,-0.032605,0.023750,0.063923,-0.041492,0.027301,0.078675,-0.015857,0.022900,0.080396,-0.029120,0.025898,0.091543
694,3.368932,-0.032607,0.023751,0.063922,-0.041494,0.027300,0.078675,-0.015857,0.022900,0.080397,-0.029121,0.025898,0.091543
695,3.373786,-0.032608,0.023752,0.063922,-0.041496,0.027300,0.078675,-0.015857,0.022900,0.080398,-0.029121,0.025897,0.091544
696,3.378641,-0.032609,0.023753,0.063921,-0.041497,0.027300,0.078675,-0.015857,0.022901,0.080398,-0.029122,0.025897,0.091544
697,3.383495,-0.032611,0.023754,0.063920,-0.041499,0.027299,0.078675,-0.015858,0.022901,0.080399,-0.029122,0.025897,0.091545
698,3.388350,-0.032612,0.023755,0.063920,-0.041500,0.027299,0.078674,-0.015858,0.022901,0.080400,-0.029123,0.025897,0.091546
699,3.393204,-0.032613,0.023756,0.063920,-0.041502,0.027299,0.078674,-0.015858,0.022902,0.080401,-0.029123,0.025896,0.091546
700,3.398058,-0.032614,0.023757,0.063919,-0.041503,0.027298,0.078674,-0.015859,0.022902,0.080402,-0.029124,0.025896,0.091547
701,3.402913,-0.032615,0.023757,0.063919,-0.041505,0.027298,0.078674,-0.015859,0.022902,0.080402,-0.029124,0.025896,0.091548
702,3.407767,-0.032617,0.023758,0.063919,-0.041506,0.027298,0.078674,-0.015859,0.022903,0.080403,-0.029125,0.025896,0.091548
703,3.412621,-0.032618,0.023759,0.063918,-0.041508,0.027298,0.078674,-0.015860,0.022903,0.080404,-0.029125,0.025896,0.091549
704,3.417476,-0.032619,0.023760,0.063918,-0.041509,0.027297,0.078674,-0.015860,0.022903,0.080405,-0.029126,0.025895,0.091549
705,3.422330,-0.032620,0.023760,0.063918,-0.041511,0.027297,0.078674,-0.015861,0.022904,0.080405,-0.029126,0.025895,0.091550
706,3.427184,-0.032621,0.023761,0.063918,-0.041512,0.027297,0.078674,-0.015861,0.022904,0.080406,-0.029127,0.025895,0.091551
707,3.432039,-0.032621,0.023762,0.063918,-0.041514,0.027297,0.078674,-0.015861,0.022904,0.080407,-0.029127,0.025895,0.091551
708,3.436893,-0.032622,0.023762,0.063918,-0.041515,0.027296,0.078673,-0.015862,0.022905,0.080408,-0.029128,0.025895,0.091552
709,3.441748,-0.032623,0.023763,0.063918,-0.041516,0.027296,0.078673,-0.015862,0.022905,0.080408,-0.029128,0.025894,0.091553
710,3.446602,-0.032624,0.023763,0.063918,-0.041518,0.027296,0.078673,-0.015862,0.022905,0.080409,-0.029129,0.025894,0.091553
711,3.451456,-0.032625,0.023764,0.063918,-0.041519,0.027296,0.078673,-0.015863,0.022906,0.080410,-0.029129,0.025894,0.091554
712,3.456311,-0.032626,0.023764,0.063918,-0.041521,0.027295,0.078673,-0.015863,0.022906,0.080411,-0.029130,0.025894,0.091554
713,3.461165,-0.032627,0.023765,0.063918,-0.041522,0.027295,0.078673,-0.015863,0.022906,0.080411,-0.029130,0.025894,0.091555
714,3.466019,-0.032627,0.023765,0.063918,-0.041524,0.027295,0.078673,-0.015864,0.022907,0.080412,-0.029131,0.025893,0.091556
715,3.470874,-0.032628,0.023766,0.063919,-0.041525,0.027295,0.078673,-0.015864,0.022907,0.080413,-0.029131,0.025893,0.091556
716,3.475728,-0.032629,0.023766,0.063919,-0.041526,0.027295,0.078673,-0.015864,0.022907,0.080413,-0.029132,0.025893,0.091557
717,3.480583,-0.032629,0.023767,0.063919,-0.041528,0.027294,0.078673,-0.015865,0.022908,0.080414,-0.029132,0.025893,0.091557
718,3.485437,-0.032630,0.023767,0.063919,-0.041529,0.027294,0.078673,-0.015865,0.022908,0.080415,-0.029133,0.025893,0.091558
719,3.490291,-0.032631,0.023768,0.063920,-0.041530,0.027294,0.078673,-0.015865,0.022908,0.080416,-0.029133,0.025893,0.091559
720,3.495146,-0.032631,0.023768,0.063920,-0.041531,0.027294,0.078673,-0.015866,0.022909,0.080416,-0.029134,0.025892,0.091559
721,3.500000,-0.032632,0.023769,0.063920,-0.041533,0.027294,0.078673,-0.015866,0.022909,0.080417,-0.029134,0.025892,0.091560
722,3.504854,-0.032633,0.023769,0.063921,-0.041534,0.027294,0.078673,-0.015866,0.022910,0.080418,-0.029135,0.025892,0.091560
723,3.509709,-0.032633,0.023769,0.063921,-0.041535,0.027293,0.078673,-0.015867,0.022910,0.080418,-0.029135,0.025892,0.091561
724,3.514563,-0.032634,0.023770,0.063921,-0.041536,0.027293,0.078673,-0.015867,0.022910,0.080419,-0.029136,0.025892,0.091561
725,3.519417,-0.032634,0.023770,0.063922,-0.041537,0.027293,0.078673,-0.015867,0.022911,0.080420,-0.029136,0.025892,0.091562
726,3.524272,-0.032635,0.023770,0.063922,-0.041538,0.027293,0.078673,-0.015868,0.022911,0.080421,-0.029137,0.025892,0.091563
727,3.529126,-0.032636,0.023771,0.063922,-0.041540,0.027293,0.078673,-0.015868,0.022912,0.080421,-0.029137,0.025892,0.091563
728,3.533981,-0.032636,0.023771,0.063923,-0.041541,0.027293,0.078673,-0.015868,0.022912,0.080422,-0.029138,0.025891,0.091564
729,3.538835,-0.032637,0.023771,0.063923,-0.041542,0.027293,0.078673,-0.015868,0.022912,0.080423,-0.029138,0.025891,0.091564
730,3.543689,-0.032637,0.023772,0.063924,-0.041543,0.027293,0.078673,-0.015869,0.022913,0.080423,-0.029139,0.025891,0.091565
731,3.548544,-0.032638,0.023772,0.063924,-0.041544,0.027292,0.078673,-0.015869,0.022913,0.080424,-0.029139,0.025891,0.091565
732,3.553398,-0.032638,0.023772,0.063925,-0.041545,0.027292,0.078674,-0.015869,0.022914,0.080425,-0.029140,0.025891,0.091566
733,3.558252,-0.032639,0.023773,0.063925,-0.041546,0.027292,0.078674,-0.015869,0.022914,0.080426,-0.029140,0.025891,0.091567
734,3.563107,-0.032639,0.023773,0.063926,-0.041547,0.027292,0.078674,-0.015870,0.022915,0.080426,-0.029140,0.025891,0.091567
735,3.567961,-0.032640,0.023773,0.063926,-0.041548,0.027292,0.078674,-0.015870,0.022915,0.080427,-0.029141,0.025890,0.091568
736,3.572816,-0.032640,0.023774,0.063927,-0.041549,0.027292,0.078674,-0.015870,0.022916,0.080428,-0.029141,0.025890,0.091568
737,3.577670,-0.032641,0.023774,0.063927,-0.041550,0.027292,0.078674,-0.015870,0.022916,0.080428,-0.029142,0.025890,0.091569
738,3.582524,-0.032641,0.023774,0.063928,-0.041551,0.027292,0.078675,-0.015871,0.022916,0.080429,-0.029142,0.025890,0.091569
739,3.587379,-0.032642,0.023774,0.063928,-0.041551,0.027292,0.078675,-0.015871,0.022917,0.080430,-0.029143,0.025890,0.091570
740,3.592233,-0.032642,0.023775,0.063928,-0.041552,0.027292,0.078675,-0.015871,0.022917,0.080430,-0.029143,0.025890,0.091570
741,3.597087,-0.032643,0.023775,0.063929,-0.041553,0.027291,0.078675,-0.015871,0.022918,0.080431,-0.029144,0.025890,0.091571
742,3.601942,-0.032643,0.023775,0.063929,-0.041554,0.027291,0.078676,-0.015871,0.022918,0.080432,-0.029144,0.025890,0.091571
743,3.606796,-0.032643,0.023775,0.063930,-0.041555,0.027291,0.078676,-0.015871,0.022919,0.080433,-0.029144,0.025889,0.091572
744,3.611650,-0.032644,0.023776,0.063930,-0.041556,0.027291,0.078676,-0.015872,0.022919,0.080433,-0.029145,0.025889,0.091572
745,3.616505,-0.032644,0.023776,0.063931,-0.041557,0.027291,0.078676,-0.015872,0.022920,0.080434,-0.029145,0.025889,0.091573
746,3.621359,-0.032645,0.023776,0.063931,-0.041558,0.027291,0.078677,-0.015872,0.022920,0.080435,-0.029146,0.025889,0.091573
747,3.626214,-0.032645,0.023776,0.063932,-0.041558,0.027291,0.078677,-0.015872,0.022921,0.080435,-0.029146,0.025889,0.091574
748,3.631068,-0.032646,0.023777,0.063932,-0.041559,0.027291,0.078677,-0.015872,0.022921,0.080436,-0.029146,0.025889,0.091574
749,3.635922,-0.032646,0.023777,0.063933,-0.041560,0.027291,0.078677,-0.015872,0.022922,0.080437,-0.029147,0.025889,0.091575
750,3.640777,-0.032647,0.023777,0.063933,-0.041561,0.027291,0.078678,-0.015873,0.022922,0.080437,-0.029147,0.025889,0.091575
751,3.645631,-0.032647,0.023777,0.063934,-0.041562,0.027291,0.078678,-0.015873,0.022922,0.080438,-0.029148,0.025888,0.091576
752,3.650485,-0.032648,0.023777,0.063934,-0.041563,0.027291,0.078678,-0.015873,0.022923,0.080439,-0.029148,0.025888,0.091576
753,3.655340,-0.032648,0.023778,0.063935,-0.041563,0.027291,0.078679,-0.015873,0.022923,0.080439,-0.029148,0.025888,0.091577
754,3.660194,-0.032649,0.023778,0.063935,-0.041564,0.027291,0.078679,-0.015873,0.022924,0.080440,-0.029149,0.025888,0.091577
755,3.665049,-0.032649,0.023778,0.063936,-0.041565,0.027291,0.078679,-0.015873,0.022924,0.080441,-0.029149,0.025888,0.091578
756,3.669903,-0.032650,0.023778,0.063936,-0.041566,0.027291,0.078680,-0.015873,0.022925,0.080441,-0.029150,0.025888,0.091578
757,3.674757,-0.032650,0.023778,0.063937,-0.041567,0.027291,0.078680,-0.015874,0.022925,0.080442,-0.029150,0.025887,0.091579
758,3.679612,-0.032651,0.023779,0.063937,-0.041567,0.027291,0.078680,-0.015874,0.022926,0.080443,-0.029150,0.025887,0.091579
759,3.684466,-0.032651,0.023779,0.063938,-0.041568,0.027291,0.078681,-0.015874,0.022926,0.080443,-0.029151,0.025887,0.091580
760,3.689320,-0.032652,0.023779,0.063938,-0.041569,0.027291,0.078681,-0.015874,0.022927,0.080444,-0.029151,0.025887,0.091580
761,3.694175,-0.032652,0.023779,0.063939,-0.041570,0.027291,0.078682,-0.015874,0.022927,0.080444,-0.029152,0.025887,0.091581
762,3.699029,-0.032653,0.023779,0.063939,-0.041570,0.027291,0.078682,-0.015874,0.022927,0.080445,-0.029152,0.025887,0.091581
763,3.703883,-0.032653,0.023780,0.063940,-0.041571,0.027291,0.078682,-0.015874,0.022928,0.080446,-0.029152,0.025886,0.091582
764,3.708738,-0.032654,0.023780,0.063940,-0.041572,0.027291,0.078683,-0.015875,0.022928,0.080446,-0.029153,0.025886,0.091582
765,3.713592,-0.032654,0.023780,0.063940,-0.041573,0.027291,0.078683,-0.015875,0.022929,0.080447,-0.029153,0.025886,0.091583
766,3.718447,-0.032655,0.023780,0.063941,-0.041573,0.027291,0.078684,-0.015875,0.022929,0.080448,-0.029154,0.025886,0.091583
767,3.723301,-0.032655,0.023780,0.063941,-0.041574,0.027291,0.078684,-0.015875,0.022930,0.080448,-0.029154,0.025886,0.091584
768,3.728155,-0.032656,0.023781,0.063942,-0.041575,0.027291,0.078685,-0.015875,0.022930,0.080449,-0.029155,0.025886,0.091584
769,3.733010,-0.032656,0.023781,0.063942,-0.041576,0.027291,0.078685,-0.015875,0.022931,0.080449,-0.029155,0.025885,0.091585
770,3.737864,-0.032657,0.023781,0.063943,-0.041576,0.027291,0.078685,-0.015875,0.022931,0.080450,-0.029155,0.025885,0.091585
771,3.742718,-0.032657,0.023781,0.063943,-0.041577,0.027291,0.078686,-0.015876,0.022931,0.080451,-0.029156,0.025885,0.091586
772,3.747573,-0.032658,0.023781,0.063944,-0.041578,0.027291,0.078686,-0.015876,0.022932,0.080451,-0.029156,0.025885,0.091586
773,3.752427,-0.032658,0.023782,0.063944,-0.041579,0.027291,0.078687,-0.015876,0.022932,0.080452,-0.029157,0.025885,0.091587
774,3.757282,-0.032659,0.023782,0.063944,-0.041579,0.027291,0.078687,-0.015876,0.022933,0.080452,-0.029157,0.025884,0.091587
775,3.762136,-0.032660,0.023782,0.063945,-0.041580,0.027291,0.078688,-0.015876,0.022933,0.080453,-0.029158,0.025884,0.091588
776,3.766990,-0.032660,0.023782,0.063945,-0.041581,0.027291,0.078688,-0.015876,0.022934,0.080454,-0.029158,0.025884,0.091588
777,3.771845,-0.032661,0.023783,0.063946,-0.041581,0.027291,0.078689,-0.015876,0.022934,0.080454,-0.029159,0.025884,0.091589
778,3.776699,-0.032661,0.023783,0.063946,-0.041582,0.027291,0.078690,-0.015877,0.022934,0.080455,-0.029159,0.025884,0.091589
779,3.781553,-0.032662,0.023783,0.063946,-0.041583,0.027291,0.078690,-0.015877,0.022935,0.080455,-0.029159,0.025883,0.091590
780,3.786408,-0.032663,0.023783,0.063947,-0.041583,0.027291,0.078691,-0.015877,0.022935,0.080456,-0.029160,0.025883,0.091590
781,3.791262,-0.032663,0.023784,0.063947,-0.041584,0.027291,0.078691,-0.015877,0.022936,0.080456,-0.029160,0.025883,0.091591
782,3.796117,-0.032664,0.023784,0.063948,-0.041585,0.027291,0.078692,-0.015877,0.022936,0.080457,-0.029161,0.025883,0.091591
783,3.800971,-0.032664,0.023784,0.063948,-0.041585,0.027291,0.078692,-0.015877,0.022936,0.080458,-0.029161,0.025883,0.091592
784,3.805825,-0.032665,0.023784,0.063949,-0.041586,0.027291,0.078693,-0.015877,0.022937,0.080458,-0.029162,0.025882,0.091592
785,3.810680,-0.032666,0.023785,0.063949,-0.041587,0.027291,0.078693,-0.015878,0.022937,0.080459,-0.029162,0.025882,0.091593
786,3.815534,-0.032666,0.023785,0.063949,-0.041587,0.027291,0.078694,-0.015878,0.022938,0.080459,-0.029163,0.025882,0.091593
787,3.820388,-0.032667,0.023785,0.063950,-0.041588,0.027291,0.078695,-0.015878,0.022938,0.080460,-0.029163,0.025882,0.091594
788,3.825243,-0.032667,0.023785,0.063950,-0.041589,0.027291,0.078695,-0.015878,0.022938,0.080460,-0.029164,0.025881,0.091594
789,3.830097,-0.032668,0.023786,0.063951,-0.041589,0.027291,0.078696,-0.015878,0.022939,0.080461,-0.029164,0.025881,0.091595
790,3.834951,-0.032669,0.023786,0.063951,-0.041590,0.027291,0.078696,-0.015878,0.022939,0.080461,-0.029164,0.025881,0.091595
791,3.839806,-0.032669,0.023786,0.063951,-0.041591,0.027291,0.078697,-0.015879,0.022939,0.080462,-0.029165,0.025881,0.091596
792,3.844660,-0.032670,0.023786,0.063952,-0.041591,0.027291,0.078697,-0.015879,0.022940,0.080463,-0.029165,0.025880,0.091596
793,3.849515,-0.032671,0.023787,0.063952,-0.041592,0.027291,0.078698,-0.015879,0.022940,0.080463,-0.029166,0.025880,0.091597
794,3.854369,-0.032671,0.023787,0.063953,-0.041593,0.027290,0.078699,-0.015879,0.022940,0.080464,-0.029166,0.025880,0.091597
795,3.859223,-0.032672,0.023787,0.063953,-0.041593,0.027290,0.078699,-0.015879,0.022941,0.080464,-0.029167,0.025880,0.091598
796,3.864078,-0.032673,0.023788,0.063953,-0.041594,0.027290,0.078700,-0.015879,0.022941,0.080465,-0.029167,0.025880,0.091598
797,3.868932,-0.032673,0.023788,0.063954,-0.041595,0.027290,0.078700,-0.015879,0.022942,0.080465,-0.029168,0.025879,0.091599
798,3.873786,-0.032674,0.023788,0.063954,-0.041595,0.027290,0.078701,-0.015880,0.022942,0.080466,-0.029168,0.025879,0.091599
799,3.878641,-0.032675,0.023789,0.063954,-0.041596,0.027290,0.078702,-0.015880,0.022942,0.080466,-0.029168,0.025879,0.091600
800,3.883495,-0.032675,0.023789,0.063955,-0.041597,0.027290,0.078702,-0.015880,0.022943,0.080467,-0.029169,0.025879,0.091600
801,3.888350,-0.032676,0.023789,0.063955,-0.041597,0.027290,0.078703,-0.015880,0.022943,0.080468,-0.029169,0.025878,0.091600
802,3.893204,-0.032677,0.023789,0.063956,-0.041598,0.027289,0.078703,-0.015880,0.022943,0.080468,-0.029170,0.025878,0.091601
803,3.898058,-0.032678,0.023790,0.063956,-0.041598,0.027289,0.078704,-0.015880,0.022944,0.080469,-0.029170,0.025878,0.091601
804,3.902913,-0.032678,0.023790,0.063956,-0.041599,0.027289,0.078704,-0.015881,0.022944,0.080469,-0.029170,0.025878,0.091602
805,3.907767,-0.032679,0.023790,0.063957,-0.041600,0.027289,0.078705,-0.015881,0.022944,0.080470,-0.029171,0.025877,0.091602
806,3.912621,-0.032680,0.023791,0.063957,-0.041600,0.027289,0.078705,-0.015881,0.022945,0.080470,-0.029171,0.025877,0.091603
807,3.917476,-0.032680,0.023791,0.063957,-0.041601,0.027289,0.078706,-0.015881,0.022945,0.080471,-0.029172,0.025877,0.091603
808,3.922330,-0.032681,0.023791,0.063958,-0.041602,0.027288,0.078707,-0.015881,0.022945,0.080471,-0.029172,0.025877,0.091604
809,3.927184,-0.032682,0.023792,0.063958,-0.041602,0.027288,0.078707,-0.015881,0.022946,0.080472,-0.029172,0.025876,0.091604
810,3.932039,-0.032683,0.023792,0.063959,-0.041603,0.027288,0.078708,-0.015882,0.022946,0.080472,-0.029173,0.025876,0.091604
811,3.936893,-0.032683,0.023792,0.063959,-0.041603,0.027288,0.078708,-0.015882,0.022946,0.080473,-0.029173,0.025876,0.091605
812,3.941748,-0.032684,0.023793,0.063959,-0.041604,0.027287,0.078709,-0.015882,0.022947,0.080474,-0.029173,0.025876,0.091605
813,3.946602,-0.032685,0.023793,0.063960,-0.041605,0.027287,0.078709,-0.015882,0.022947,0.080474,-0.029174,0.025876,0.091606
814,3.951456,-0.032686,0.023793,0.063960,-0.041605,0.027287,0.078710,-0.015882,0.022947,0.080475,-0.029174,0.025875,0.091606
815,3.956311,-0.032686,0.023794,0.063960,-0.041606,0.027287,0.078710,-0.015883,0.022947,0.080475,-0.029174,0.025875,0.091607
816,3.961165,-0.032687,0.023794,0.063961,-0.041606,0.027286,0.078711,-0.015883,0.022948,0.080476,-0.029175,0.025875,0.091607
817,3.966019,-0.032688,0.023795,0.063961,-0.041607,0.027286,0.078711,-0.015883,0.022948,0.080476,-0.029175,0.025875,0.091607
818,3.970874,-0.032689,0.023795,0.063961,-0.041608,0.027286,0.078712,-0.015883,0.022948,0.080477,-0.029175,0.025874,0.091608
819,3.975728,-0.032690,0.023795,0.063962,-0.041608,0.027285,0.078712,-0.015883,0.022949,0.080477,-0.029176,0.025874,0.091608
820,3.980583,-0.032690,0.023796,0.063962,-0.041609,0.027285,0.078713,-0.015884,0.022949,0.080478,-0.029176,0.025874,0.091609
821,3.985437,-0.032691,0.023796,0.063962,-0.041609,0.027285,0.078713,-0.015884,0.022949,0.080479,-0.029176,0.025874,0.091609
822,3.990291,-0.032692,0.023796,0.063963,-0.041610,0.027285,0.078714,-0.015884,0.022950,0.080479,-0.029177,0.025874,0.091610
823,3.995146,-0.032693,0.023797,0.063963,-0.041611,0.027284,0.078714,-0.015884,0.022950,0.080480,-0.029177,0.025873,0.091610
824,4.000000,-0.032694,0.023797,0.063963,-0.041611,0.027284,0.078715,-0.015884,0.022950,0.080480,-0.029177,0.025873,0.091610
825,4.004854,-0.032695,0.023798,0.063964,-0.041612,0.027284,0.078715,-0.015885,0.022950,0.080481,-0.029178,0.025873,0.091611
826,4.009709,-0.032695,0.023798,0.063964,-0.041612,0.027283,0.078716,-0.015885,0.022951,0.080481,-0.029178,0.025873,0.091611
827,4.014563,-0.032696,0.023799,0.063964,-0.041613,0.027283,0.078717,-0.015885,0.022951,0.080482,-0.029178,0.025873,0.091612
828,4.019417,-0.032697,0.023799,0.063965,-0.041614,0.027283,0.078717,-0.015885,0.022951,0.080483,-0.029179,0.025873,0.091612
829,4.024272,-0.032698,0.023799,0.063965,-0.041614,0.027282,0.078718,-0.015885,0.022952,0.080483,-0.029179,0.025872,0.091613
830,4.029126,-0.032699,0.023800,0.063965,-0.041615,0.027282,0.078718,-0.015886,0.022952,0.080484,-0.029179,0.025872,0.091613
831,4.033981,-0.032700,0.023800,0.063966,-0.041615,0.027282,0.078719,-0.015886,0.022952,0.080485,-0.029179,0.025872,0.091613
832,4.038835,-0.032701,0.023801,0.063966,-0.041616,0.027281,0.078719,-0.015886,0.022952,0.080485,-0.029180,0.025872,0.091614
833,4.043689,-0.032702,0.023801,0.063966,-0.041617,0.027281,0.078720,-0.015886,0.022953,0.080486,-0.029180,0.025872,0.091614
834,4.048544,-0.032703,0.023802,0.063966,-0.041617,0.027281,0.078720,-0.015887,0.022953,0.080486,-0.029180,0.025872,0.091615
835,4.053398,-0.032704,0.023802,0.063967,-0.041618,0.027280,0.078721,-0.015887,0.022953,0.080487,-0.029180,0.025871,0.091615
836,4.058252,-0.032705,0.023802,0.063967,-0.041618,0.027280,0.078721,-0.015887,0.022953,0.080488,-0.029181,0.025871,0.091616
837,4.063107,-0.032706,0.023803,0.063967,-0.041619,0.027280,0.078722,-0.015887,0.022954,0.080488,-0.029181,0.025871,0.091616
838,4.067961,-0.032707,0.023803,0.063967,-0.041620,0.027279,0.078722,-0.015887,0.022954,0.080489,-0.029181,0.025871,0.091617
839,4.072816,-0.032708,0.023804,0.063968,-0.041620,0.027279,0.078723,-0.015888,0.022954,0.080490,-0.029182,0.025871,0.091617
840,4.077670,-0.032709,0.023804,0.063968,-0.041621,0.027279,0.078723,-0.015888,0.022954,0.080490,-0.029182,0.025871,0.091618
841,4.082524,-0.032710,0.023805,0.063968,-0.041621,0.027278,0.078724,-0.015888,0.022955,0.080491,-0.029182,0.025871,0.091618
842,4.087379,-0.032711,0.023805,0.063968,-0.041622,0.027278,0.078724,-0.015888,0.022955,0.080492,-0.029182,0.025871,0.091619
843,4.092233,-0.032712,0.023806,0.063969,-0.041623,0.027278,0.078725,-0.015888,0.022955,0.080492,-0.029183,0.025870,0.091619
844,4.097087,-0.032713,0.023806,0.063969,-0.041623,0.027277,0.078726,-0.015889,0.022955,0.080493,-0.029183,0.025870,0.091619
845,4.101942,-0.032714,0.023806,0.063969,-0.041624,0.027277,0.078726,-0.015889,0.022955,0.080494,-0.029183,0.025870,0.091620
846,4.106796,-0.032715,0.023807,0.063969,-0.041624,0.027277,0.078727,-0.015889,0.022956,0.080494,-0.029183,0.025870,0.091620
847,4.111650,-0.032716,0.023807,0.063969,-0.041625,0.027276,0.078727,-0.015889,0.022956,0.080495,-0.029184,0.025870,0.091621
848,4.116505,-0.032717,0.023808,0.063970,-0.041626,0.027276,0.078728,-0.015889,0.022956,0.080496,-0.029184,0.025870,0.091621
849,4.121359,-0.032718,0.023808,0.063970,-0.041626,0.027276,0.078728,-0.015890,0.022956,0.080497,-0.029184,0.025870,0.091622
850,4.126214,-0.032719,0.023809,0.063970,-0.041627,0.027275,0.078729,-0.015890,0.022956,0.080497,-0.029184,0.025870,0.091622
851,4.131068,-0.032720,0.023809,0.063970,-0.041627,0.027275,0.078729,-0.015890,0.022957,0.080498,-0.029185,0.025870,0.091623
852,4.135922,-0.032722,0.023809,0.063970,-0.041628,0.027275,0.078730,-0.015890,0.022957,0.080499,-0.029185,0.025869,0.091623
853,4.140777,-0.032723,0.023810,0.063970,-0.041629,0.027275,0.078730,-0.015890,0.022957,0.080499,-0.029185,0.025869,0.091624
854,4.145631,-0.032724,0.023810,0.063971,-0.041629,0.027274,0.078731,-0.015891,0.022957,0.080500,-0.029185,0.025869,0.091624
855,4.150485,-0.032725,0.023811,0.063971,-0.041630,0.027274,0.078732,-0.015891,0.022957,0.080501,-0.029186,0.025869,0.091625
856,4.155340,-0.032726,0.023811,0.063971,-0.041631,0.027274,0.078732,-0.015891,0.022957,0.080502,-0.029186,0.025869,0.091625
857,4.160194,-0.032728,0.023812,0.063971,-0.041631,0.027273,0.078733,-0.015891,0.022957,0.080502,-0.029186,0.025869,0.091626
858,4.165049,-0.032729,0.023812,0.063971,-0.041632,0.027273,0.078733,-0.015891,0.022958,0.080503,-0.029186,0.025869,0.091626
859,4.169903,-0.032730,0.023812,0.063971,-0.041632,0.027273,0.078734,-0.015891,0.022958,0.080504,-0.029187,0.025869,0.091627
860,4.174757,-0.032731,0.023813,0.063971,-0.041633,0.027272,0.078734,-0.015891,0.022958,0.080505,-0.029187,0.025869,0.091627
861,4.179612,-0.032732,0.023813,0.063971,-0.041634,0.027272,0.078735,-0.015891,0.022958,0.080505,-0.029187,0.025869,0.091628
862,4.184466,-0.032734,0.023813,0.063971,-0.041634,0.027272,0.078735,-0.015892,0.022958,0.080506,-0.029187,0.025868,0.091628
863,4.189320,-0.032735,0.023814,0.063971,-0.041635,0.027272,0.078736,-0.015892,0.022958,0.080507,-0.029187,0.025868,0.091629
