Format Version,1.21,Take Name,Take 2016-02-09 06.04.27 PM,Capture Frame Rate,206,Export Frame Rate,206,Capture Start Time,2016-02-09 06.04.27.420 PM,Total Frames in Take,4527,Total Exported Frames,4527,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global
,,,,,,,,,,,,,,,,,,,
,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,,,,,,
,,Actuator Markers:Away from port top,Actuator Markers:Away from port top,Actuator Markers:Away from port top,Actuator Markers:Rigidside away from port,Actuator Markers:Rigidside away from port,Actuator Markers:Rigidside away from port,Actuator Markers:Close to port top,Actuator Markers:Close to port top,Actuator Markers:Close to port top,Actuator Markers:Rigid side close to port,Actuator Markers:Rigid side close to port,Actuator Markers:Rigid side close to port,,,,,,
,,8392B20CF49E357145CE0C9500000001,8392B20CF49E357145CE0C9500000001,8392B20CF49E357145CE0C9500000001,8392B20CF49E357145CE0C9500000005,8392B20CF49E357145CE0C9500000005,8392B20CF49E357145CE0C9500000005,8392B20CF49E357145CE0C9500000002,8392B20CF49E357145CE0C9500000002,8392B20CF49E357145CE0C9500000002,8392B20CF49E357145CE0C9500000004,8392B20CF49E357145CE0C9500000004,8392B20CF49E357145CE0C9500000004,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,
3365,16.334951,-0.049465,0.027423,0.07401,-0.052438,0.02161,0.090053,-0.040130568475452,0.027375,0.079357478991597,-0.035345337423313,0.01868143855562,0.099031031790296,,,,,,
3366,16.339806,-0.049466,0.027424,0.07401,-0.052437,0.02161,0.090053,-0.040131589147287,0.027375,0.079358739495798,-0.035345527049637,0.018681298776937,0.099032314556609,,,,,,
3367,16.34466,-0.049467,0.027424,0.074009,-0.052437,0.02161,0.090053,-0.040132609819121,0.027375,0.07936,-0.035345716675962,0.018681158998253,0.099033597322922,,,,,,
3368,16.349515,-0.049468,0.027424,0.074009,-0.052436,0.021611,0.090053,-0.040133630490956,0.027375,0.079361260504202,-0.035345906302287,0.018681019219569,0.099034880089236,,,,,,
3369,16.354369,-0.049469,0.027424,0.074009,-0.052436,0.021611,0.090053,-0.040134651162791,0.027375,0.079362521008403,-0.035346095928611,0.018680879440885,0.099036162855549,,,,,,
3370,16.359223,-0.049471,0.027424,0.074009,-0.052435,0.021611,0.090054,-0.040135671834625,0.027375,0.079363781512605,-0.035346285554936,0.018680739662202,0.099037445621863,,,,,,
3371,16.364078,-0.049472,0.027424,0.074009,-0.052435,0.021611,0.090054,-0.04013669250646,0.027375,0.079365042016807,-0.03534647518126,0.018680599883518,0.099038728388176,,,,,,
3372,16.368932,-0.049473,0.027424,0.074009,-0.052435,0.021612,0.090054,-0.040137713178295,0.027375,0.079366302521008,-0.035346664807585,0.018680460104834,0.09904001115449,,,,,,
3373,16.373786,-0.049475,0.027424,0.074009,-0.052434,0.021612,0.090054,-0.040138733850129,0.027374,0.07936756302521,-0.03534685443391,0.01868032032615,0.099041293920803,,,,,,
3374,16.378641,-0.049476,0.027424,0.074009,-0.052434,0.021612,0.090054,-0.040139754521964,0.027374,0.079368823529412,-0.035347044060234,0.018680180547467,0.099042576687117,,,,,,
3375,16.383495,-0.049477,0.027424,0.074009,-0.052434,0.021612,0.090055,-0.040140775193798,0.027374,0.079370084033613,-0.035347233686559,0.018680040768783,0.09904385945343,,,,,,
3376,16.38835,-0.049479,0.027424,0.074009,-0.052433,0.021612,0.090055,-0.040141795865633,0.027374,0.079371344537815,-0.035347423312883,0.018679900990099,0.099045142219743,,,,,,
3377,16.393204,-0.04948,0.027423,0.074008,-0.052433,0.021612,0.090055,-0.040142816537468,0.027374,0.079372605042017,-0.035347612939208,0.018679761211415,0.099046424986057,,,,,,
3378,16.398058,-0.049481,0.027423,0.074008,-0.052433,0.021612,0.090055,-0.040143837209302,0.027374,0.079373865546218,-0.035347802565533,0.018679621432732,0.09904770775237,,,,,,
3379,16.402913,-0.049483,0.027423,0.074008,-0.052433,0.021612,0.090055,-0.040144857881137,0.027374,0.07937512605042,-0.035347992191857,0.018679481654048,0.099048990518684,,,,,,
3380,16.407767,-0.049484,0.027423,0.074008,-0.052432,0.021612,0.090056,-0.040145878552972,0.027374,0.079376386554622,-0.035348181818182,0.018679341875364,0.099050273284997,,,,,,
3381,16.412621,-0.049485,0.027423,0.074008,-0.052432,0.021612,0.090056,-0.040146899224806,0.027374,0.079377647058824,-0.035348371444506,0.01867920209668,0.099051556051311,,,,,,
3382,16.417476,-0.049487,0.027423,0.074008,-0.052432,0.021612,0.090056,-0.040147919896641,0.027374,0.079378907563025,-0.035348561070831,0.018679062317997,0.099052838817624,,,,,,
3383,16.42233,-0.049488,0.027423,0.074007,-0.052432,0.021613,0.090056,-0.040148940568475,0.027373,0.079380168067227,-0.035348750697156,0.018678922539313,0.099054121583938,,,,,,
3384,16.427184,-0.049489,0.027423,0.074007,-0.052432,0.021613,0.090056,-0.04014996124031,0.027373,0.079381428571429,-0.03534894032348,0.018678782760629,0.099055404350251,,,,,,
3385,16.432039,-0.049491,0.027423,0.074007,-0.052432,0.021613,0.090057,-0.040150981912145,0.027373,0.07938268907563,-0.035349129949805,0.018678642981945,0.099056687116564,,,,,,
3386,16.436893,-0.049492,0.027422,0.074007,-0.052432,0.021613,0.090057,-0.040152002583979,0.027373,0.079383949579832,-0.035349319576129,0.018678503203262,0.099057969882878,,,,,,
3387,16.441748,-0.049494,0.027422,0.074006,-0.052432,0.021613,0.090057,-0.040153023255814,0.027373,0.079385210084034,-0.035349509202454,0.018678363424578,0.099059252649191,,,,,,
3388,16.446602,-0.049495,0.027422,0.074006,-0.052431,0.021613,0.090057,-0.040154043927649,0.027373,0.079386470588235,-0.035349698828779,0.018678223645894,0.099060535415505,,,,,,
3389,16.451456,-0.049496,0.027422,0.074006,-0.052431,0.021613,0.090057,-0.040155064599483,0.027373,0.079387731092437,-0.035349888455103,0.01867808386721,0.099061818181818,,,,,,
3390,16.456311,-0.049498,0.027422,0.074005,-0.052431,0.021613,0.090057,-0.040156085271318,0.027373,0.079388991596639,-0.035350078081428,0.018677944088527,0.099063100948132,,,,,,
3391,16.461165,-0.049499,0.027422,0.074005,-0.052431,0.021613,0.090058,-0.040157105943152,0.027373,0.07939025210084,-0.035350267707752,0.018677804309843,0.099064383714445,,,,,,
3392,16.466019,-0.0495,0.027422,0.074005,-0.052431,0.021613,0.090058,-0.040158126614987,0.027372,0.079391512605042,-0.035350457334077,0.018677664531159,0.099065666480758,,,,,,
3393,16.470874,-0.049502,0.027421,0.074004,-0.052431,0.021613,0.090058,-0.040159147286822,0.027372,0.079392773109244,-0.035350646960402,0.018677524752475,0.099066949247072,,,,,,
3394,16.475728,-0.049503,0.027421,0.074004,-0.052431,0.021613,0.090058,-0.040160167958656,0.027372,0.079394033613445,-0.035350836586726,0.018677384973791,0.099068232013385,,,,,,
3395,16.480583,-0.049505,0.027421,0.074004,-0.052431,0.021613,0.090058,-0.040161188630491,0.027372,0.079395294117647,-0.035351026213051,0.018677245195108,0.099069514779699,,,,,,
3396,16.485437,-0.049507,0.027421,0.074003,-0.052431,0.021613,0.090058,-0.040162209302326,0.027372,0.079396554621849,-0.035351215839375,0.018677105416424,0.099070797546012,,,,,,
3397,16.490291,-0.049508,0.027421,0.074003,-0.052432,0.021613,0.090058,-0.04016322997416,0.027372,0.07939781512605,-0.0353514054657,0.01867696563774,0.099072080312326,,,,,,
3398,16.495146,-0.04951,0.027421,0.074003,-0.052432,0.021613,0.090058,-0.040164250645995,0.027372,0.079399075630252,-0.035351595092025,0.018676825859056,0.099073363078639,,,,,,
3399,16.5,-0.049512,0.02742,0.074003,-0.052432,0.021613,0.090058,-0.040165271317829,0.027372,0.079400336134454,-0.035351784718349,0.018676686080373,0.099074645844953,,,,,,
3400,16.504854,-0.049513,0.02742,0.074002,-0.052432,0.021613,0.090059,-0.040166291989664,0.027371,0.079401596638655,-0.035351974344674,0.018676546301689,0.099075928611266,,,,,,
3401,16.509709,-0.049515,0.02742,0.074002,-0.052432,0.021613,0.090059,-0.040167312661499,0.027371,0.079402857142857,-0.035352163970998,0.018676406523005,0.099077211377579,,,,,,
3402,16.514563,-0.049517,0.02742,0.074002,-0.052432,0.021613,0.090059,-0.040168333333333,0.027371,0.079404117647059,-0.035352353597323,0.018676266744321,0.099078494143893,,,,,,
3403,16.519417,-0.049519,0.02742,0.074001,-0.052432,0.021613,0.090059,-0.040169354005168,0.027371,0.079405378151261,-0.035352543223648,0.018676126965638,0.099079776910206,,,,,,
3404,16.524272,-0.04952,0.02742,0.074001,-0.052432,0.021613,0.090059,-0.040170374677003,0.027371,0.079406638655462,-0.035352732849972,0.018675987186954,0.09908105967652,,,,,,
3405,16.529126,-0.049522,0.027419,0.074001,-0.052432,0.021613,0.090059,-0.040171395348837,0.027371,0.079407899159664,-0.035352922476297,0.01867584740827,0.099082342442833,,,,,,
3406,16.533981,-0.049524,0.027419,0.074,-0.052432,0.021613,0.090059,-0.040172416020672,0.027371,0.079409159663866,-0.035353112102621,0.018675707629586,0.099083625209147,,,,,,
3407,16.538835,-0.049526,0.027419,0.074,-0.052432,0.021613,0.090059,-0.040173436692506,0.02737,0.079410420168067,-0.035353301728946,0.018675567850903,0.09908490797546,,,,,,
3408,16.543689,-0.049528,0.027419,0.073999,-0.052433,0.021613,0.090059,-0.040174457364341,0.02737,0.079411680672269,-0.03535349135527,0.018675428072219,0.099086190741774,,,,,,
3409,16.548544,-0.04953,0.027419,0.073999,-0.052433,0.021613,0.090059,-0.040175478036176,0.02737,0.079412941176471,-0.035353680981595,0.018675288293535,0.099087473508087,,,,,,
3410,16.553398,-0.049531,0.027419,0.073999,-0.052433,0.021613,0.090059,-0.04017649870801,0.02737,0.079414201680672,-0.03535387060792,0.018675148514851,0.0990887562744,,,,,,
3411,16.558252,-0.049533,0.027418,0.073998,-0.052433,0.021613,0.090059,-0.040177519379845,0.02737,0.079415462184874,-0.035354060234244,0.018675008736168,0.099090039040714,,,,,,
3412,16.563107,-0.049535,0.027418,0.073998,-0.052433,0.021613,0.090059,-0.04017854005168,0.027369,0.079416722689076,-0.035354249860569,0.018674868957484,0.099091321807027,,,,,,
3413,16.567961,-0.049537,0.027418,0.073997,-0.052433,0.021613,0.090059,-0.040179560723514,0.027369,0.079417983193277,-0.035354439486893,0.0186747291788,0.099092604573341,,,,,,
3414,16.572816,-0.049539,0.027418,0.073997,-0.052434,0.021613,0.090059,-0.040180581395349,0.027369,0.079419243697479,-0.035354629113218,0.018674589400116,0.099093887339654,,,,,,
3415,16.57767,-0.049542,0.027418,0.073997,-0.052434,0.021613,0.090059,-0.040181602067183,0.027369,0.079420504201681,-0.035354818739543,0.018674449621433,0.099095170105968,,,,,,
3416,16.582524,-0.049544,0.027418,0.073996,-0.052434,0.021613,0.090059,-0.040182622739018,0.027369,0.079421764705882,-0.035355008365867,0.018674309842749,0.099096452872281,,,,,,
3417,16.587379,-0.049546,0.027417,0.073996,-0.052434,0.021613,0.09006,-0.040183643410853,0.027369,0.079423025210084,-0.035355197992192,0.018674170064065,0.099097735638595,,,,,,
3418,16.592233,-0.049548,0.027417,0.073995,-0.052434,0.021613,0.09006,-0.040184664082687,0.027368,0.079424285714286,-0.035355387618516,0.018674030285381,0.099099018404908,,,,,,
3419,16.597087,-0.04955,0.027417,0.073995,-0.052435,0.021613,0.09006,-0.040185684754522,0.027368,0.079425546218487,-0.035355577244841,0.018673890506698,0.099100301171221,,,,,,
3420,16.601942,-0.049552,0.027417,0.073995,-0.052435,0.021613,0.09006,-0.040186705426357,0.027368,0.079426806722689,-0.035355766871166,0.018673750728014,0.099101583937535,,,,,,
3421,16.606796,-0.049555,0.027416,0.073994,-0.052435,0.021613,0.09006,-0.040187726098191,0.027368,0.079428067226891,-0.03535595649749,0.01867361094933,0.099102866703848,,,,,,
3422,16.61165,-0.049557,0.027416,0.073994,-0.052435,0.021613,0.09006,-0.040188746770026,0.027367,0.079429327731092,-0.035356146123815,0.018673471170646,0.099104149470162,,,,,,
3423,16.616505,-0.049559,0.027416,0.073993,-0.052436,0.021613,0.09006,-0.04018976744186,0.027367,0.079430588235294,-0.035356335750139,0.018673331391963,0.099105432236475,,,,,,
3424,16.621359,-0.049561,0.027415,0.073993,-0.052436,0.021613,0.09006,-0.040190788113695,0.027367,0.079431848739496,-0.035356525376464,0.018673191613279,0.099106715002789,,,,,,
3425,16.626214,-0.049564,0.027415,0.073992,-0.052436,0.021613,0.09006,-0.04019180878553,0.027367,0.079433109243697,-0.035356715002789,0.018673051834595,0.099107997769102,,,,,,
3426,16.631068,-0.049566,0.027415,0.073991,-0.052436,0.021613,0.09006,-0.040192829457364,0.027366,0.079434369747899,-0.035356904629113,0.018672912055911,0.099109280535415,,,,,,
3427,16.635922,-0.049568,0.027415,0.073991,-0.052437,0.021613,0.09006,-0.040193850129199,0.027366,0.079435630252101,-0.035357094255438,0.018672772277228,0.099110563301729,,,,,,
3428,16.640777,-0.049571,0.027414,0.07399,-0.052437,0.021613,0.09006,-0.040194870801034,0.027366,0.079436890756303,-0.035357283881762,0.018672632498544,0.099111846068042,,,,,,
3429,16.645631,-0.049573,0.027414,0.07399,-0.052437,0.021613,0.09006,-0.040195891472868,0.027366,0.079438151260504,-0.035357473508087,0.01867249271986,0.099113128834356,,,,,,
3430,16.650485,-0.049575,0.027413,0.073989,-0.052437,0.021612,0.09006,-0.040196912144703,0.027365,0.079439411764706,-0.035357663134412,0.018672352941176,0.099114411600669,,,,,,
3431,16.65534,-0.049577,0.027413,0.073988,-0.052438,0.021612,0.09006,-0.040197932816537,0.027365,0.079440672268908,-0.035357852760736,0.018672213162493,0.099115694366983,,,,,,
3432,16.660194,-0.04958,0.027413,0.073987,-0.052438,0.021612,0.09006,-0.040198953488372,0.027365,0.079441932773109,-0.035358042387061,0.018672073383809,0.099116977133296,,,,,,
3433,16.665049,-0.049582,0.027412,0.073987,-0.052438,0.021612,0.09006,-0.040199974160207,0.027364,0.079443193277311,-0.035358232013385,0.018671933605125,0.09911825989961,,,,,,
3434,16.669903,-0.049585,0.027412,0.073986,-0.052439,0.021612,0.090059,-0.040200994832041,0.027364,0.079444453781513,-0.03535842163971,0.018671793826441,0.099119542665923,,,,,,
3435,16.674757,-0.049587,0.027412,0.073985,-0.052439,0.021612,0.090059,-0.040202015503876,0.027364,0.079445714285714,-0.035358611266035,0.018671654047758,0.099120825432236,,,,,,
3436,16.679612,-0.04959,0.027411,0.073984,-0.052439,0.021612,0.090059,-0.040203036175711,0.027364,0.079446974789916,-0.035358800892359,0.018671514269074,0.09912210819855,,,,,,
3437,16.684466,-0.049592,0.027411,0.073984,-0.05244,0.021612,0.090059,-0.040204056847545,0.027363,0.079448235294118,-0.035358990518684,0.01867137449039,0.099123390964863,,,,,,
3438,16.68932,-0.049595,0.027411,0.073983,-0.05244,0.021612,0.090059,-0.04020507751938,0.027363,0.079449495798319,-0.035359180145008,0.018671234711706,0.099124673731177,,,,,,
3439,16.694175,-0.049598,0.02741,0.073982,-0.05244,0.021612,0.090059,-0.040206098191214,0.027363,0.079450756302521,-0.035359369771333,0.018671094933023,0.09912595649749,,,,,,
3440,16.699029,-0.0496,0.02741,0.073981,-0.052441,0.021612,0.090059,-0.040207118863049,0.027362,0.079452016806723,-0.035359559397658,0.018670955154339,0.099127239263804,,,,,,
3441,16.703883,-0.049603,0.027409,0.073981,-0.052441,0.021612,0.090059,-0.040208139534884,0.027362,0.079453277310924,-0.035359749023982,0.018670815375655,0.099128522030117,,,,,,
3442,16.708738,-0.049606,0.027409,0.07398,-0.052442,0.021612,0.090059,-0.040209160206718,0.027362,0.079454537815126,-0.035359938650307,0.018670675596971,0.099129804796431,,,,,,
3443,16.713592,-0.049609,0.027408,0.073979,-0.052442,0.021612,0.090059,-0.040210180878553,0.027361,0.079455798319328,-0.035360128276631,0.018670535818288,0.099131087562744,,,,,,
3444,16.718447,-0.049612,0.027408,0.073979,-0.052442,0.021611,0.090059,-0.040211201550388,0.027361,0.079457058823529,-0.035360317902956,0.018670396039604,0.099132370329057,,,,,,
3445,16.723301,-0.049615,0.027408,0.073978,-0.052443,0.021611,0.090059,-0.040212222222222,0.02736,0.079458319327731,-0.035360507529281,0.01867025626092,0.099133653095371,,,,,,
3446,16.728155,-0.049618,0.027407,0.073978,-0.052443,0.021611,0.090059,-0.040213242894057,0.02736,0.079459579831933,-0.035360697155605,0.018670116482236,0.099134935861684,,,,,,
3447,16.73301,-0.049621,0.027406,0.073977,-0.052444,0.021611,0.090059,-0.040214263565891,0.02736,0.079460840336134,-0.03536088678193,0.018669976703553,0.099136218627998,,,,,,
3448,16.737864,-0.049624,0.027406,0.073977,-0.052444,0.021611,0.090059,-0.040215284237726,0.027359,0.079462100840336,-0.035361076408254,0.018669836924869,0.099137501394311,,,,,,
3449,16.742718,-0.049627,0.027405,0.073976,-0.052444,0.021611,0.090059,-0.040216304909561,0.027359,0.079463361344538,-0.035361266034579,0.018669697146185,0.099138784160625,,,,,,
3450,16.747573,-0.04963,0.027405,0.073976,-0.052445,0.021611,0.090059,-0.040217325581395,0.027359,0.079464621848739,-0.035361455660904,0.018669557367501,0.099140066926938,,,,,,
3451,16.752427,-0.049633,0.027404,0.073975,-0.052445,0.02161,0.090059,-0.04021834625323,0.027358,0.079465882352941,-0.035361645287228,0.018669417588818,0.099141349693252,,,,,,
3452,16.757282,-0.049636,0.027404,0.073975,-0.052446,0.02161,0.090059,-0.040219366925065,0.027358,0.079467142857143,-0.035361834913553,0.018669277810134,0.099142632459565,,,,,,
3453,16.762136,-0.04964,0.027403,0.073974,-0.052446,0.02161,0.090059,-0.040220387596899,0.027357,0.079468403361345,-0.035362024539877,0.01866913803145,0.099143915225878,,,,,,
3454,16.76699,-0.049643,0.027403,0.073974,-0.052447,0.02161,0.090059,-0.040221408268734,0.027357,0.079469663865546,-0.035362214166202,0.018668998252766,0.099145197992192,,,,,,
3455,16.771845,-0.049646,0.027402,0.073973,-0.052447,0.02161,0.090059,-0.040222428940568,0.027357,0.079470924369748,-0.035362403792526,0.018668858474083,0.099146480758505,,,,,,
3456,16.776699,-0.049649,0.027402,0.073973,-0.052448,0.021609,0.090059,-0.040223449612403,0.027356,0.07947218487395,-0.035362593418851,0.018668718695399,0.099147763524819,,,,,,
3457,16.781553,-0.049653,0.027401,0.073973,-0.052448,0.021609,0.09006,-0.040224470284238,0.027356,0.079473445378151,-0.035362783045176,0.018668578916715,0.099149046291132,,,,,,
3458,16.786408,-0.049656,0.027401,0.073972,-0.052449,0.021609,0.09006,-0.040225490956072,0.027356,0.079474705882353,-0.0353629726715,0.018668439138031,0.099150329057446,,,,,,
3459,16.791262,-0.049659,0.0274,0.073972,-0.052449,0.021609,0.09006,-0.040226511627907,0.027355,0.079475966386555,-0.035363162297825,0.018668299359348,0.099151611823759,,,,,,
3460,16.796117,-0.049662,0.027399,0.073971,-0.05245,0.021608,0.09006,-0.040227532299742,0.027355,0.079477226890756,-0.035363351924149,0.018668159580664,0.099152894590073,,,,,,
3461,16.800971,-0.049665,0.027399,0.073971,-0.05245,0.021608,0.09006,-0.040228552971576,0.027354,0.079478487394958,-0.035363541550474,0.01866801980198,0.099154177356386,,,,,,
3462,16.805825,-0.049669,0.027398,0.07397,-0.05245,0.021608,0.09006,-0.040229573643411,0.027354,0.07947974789916,-0.035363731176799,0.018667880023296,0.099155460122699,,,,,,
3463,16.81068,-0.049672,0.027398,0.07397,-0.052451,0.021608,0.09006,-0.040230594315245,0.027354,0.079481008403361,-0.035363920803123,0.018667740244613,0.099156742889013,,,,,,
3464,16.815534,-0.049675,0.027397,0.07397,-0.052451,0.021608,0.09006,-0.04023161498708,0.027353,0.079482268907563,-0.035364110429448,0.018667600465929,0.099158025655326,,,,,,
3465,16.820388,-0.049678,0.027397,0.073969,-0.052452,0.021607,0.09006,-0.040232635658915,0.027353,0.079483529411765,-0.035364300055772,0.018667460687245,0.09915930842164,,,,,,
3466,16.825243,-0.049681,0.027396,0.073969,-0.052452,0.021607,0.09006,-0.040233656330749,0.027352,0.079484789915966,-0.035364489682097,0.018667320908561,0.099160591187953,,,,,,
3467,16.830097,-0.049684,0.027396,0.073968,-0.052453,0.021607,0.09006,-0.040234677002584,0.027352,0.079486050420168,-0.035364679308422,0.018667181129878,0.099161873954267,,,,,,
3468,16.834951,-0.049687,0.027395,0.073968,-0.052453,0.021607,0.09006,-0.040235697674419,0.027351,0.07948731092437,-0.035364868934746,0.018667041351194,0.09916315672058,,,,,,
3469,16.839806,-0.04969,0.027394,0.073967,-0.052454,0.021606,0.090061,-0.040236718346253,0.027351,0.079488571428571,-0.035365058561071,0.01866690157251,0.099164439486893,,,,,,
3470,16.84466,-0.049694,0.027394,0.073967,-0.052454,0.021606,0.090061,-0.040237739018088,0.027351,0.079489831932773,-0.035365248187395,0.018666761793826,0.099165722253207,,,,,,
3471,16.849515,-0.049697,0.027393,0.073966,-0.052455,0.021606,0.090061,-0.040238759689922,0.02735,0.079491092436975,-0.03536543781372,0.018666622015143,0.09916700501952,,,,,,
3472,16.854369,-0.0497,0.027393,0.073966,-0.052456,0.021605,0.090061,-0.040239780361757,0.02735,0.079492352941176,-0.035365627440045,0.018666482236459,0.099168287785834,,,,,,
3473,16.859223,-0.049703,0.027392,0.073966,-0.052456,0.021605,0.090061,-0.040240801033592,0.027349,0.079493613445378,-0.035365817066369,0.018666342457775,0.099169570552147,,,,,,
3474,16.864078,-0.049706,0.027392,0.073965,-0.052457,0.021605,0.090061,-0.040241821705426,0.027349,0.07949487394958,-0.035366006692694,0.018666202679091,0.099170853318461,,,,,,
3475,16.868932,-0.049709,0.027391,0.073965,-0.052457,0.021605,0.090061,-0.040242842377261,0.027349,0.079496134453782,-0.035366196319018,0.018666062900408,0.099172136084774,,,,,,
3476,16.873786,-0.049712,0.027391,0.073964,-0.052458,0.021604,0.090061,-0.040243863049096,0.027348,0.079497394957983,-0.035366385945343,0.018665923121724,0.099173418851088,,,,,,
3477,16.878641,-0.049715,0.02739,0.073964,-0.052458,0.021604,0.090062,-0.04024488372093,0.027348,0.079498655462185,-0.035366575571668,0.01866578334304,0.099174701617401,,,,,,
3478,16.883495,-0.049718,0.02739,0.073964,-0.052459,0.021604,0.090062,-0.040245904392765,0.027347,0.079499915966387,-0.035366765197992,0.018665643564356,0.099175984383714,,,,,,
3479,16.88835,-0.049721,0.027389,0.073963,-0.052459,0.021604,0.090062,-0.040246925064599,0.027347,0.079501176470588,-0.035366954824317,0.018665503785673,0.099177267150028,,,,,,
3480,16.893204,-0.049724,0.027389,0.073963,-0.05246,0.021603,0.090062,-0.040247945736434,0.027347,0.07950243697479,-0.035367144450641,0.018665364006989,0.099178549916341,,,,,,
3481,16.898058,-0.049727,0.027388,0.073963,-0.05246,0.021603,0.090062,-0.040248966408269,0.027346,0.079503697478992,-0.035367334076966,0.018665224228305,0.099179832682655,,,,,,
3482,16.902913,-0.049729,0.027388,0.073962,-0.052461,0.021603,0.090062,-0.040249987080103,0.027346,0.079504957983193,-0.035367523703291,0.018665084449621,0.099181115448968,,,,,,
3483,16.907767,-0.049732,0.027387,0.073962,-0.052461,0.021603,0.090062,-0.040251007751938,0.027345,0.079506218487395,-0.035367713329615,0.018664944670938,0.099182398215282,,,,,,
3484,16.912621,-0.049735,0.027387,0.073962,-0.052462,0.021602,0.090063,-0.040252028423773,0.027345,0.079507478991597,-0.03536790295594,0.018664804892254,0.099183680981595,,,,,,
3485,16.917476,-0.049738,0.027387,0.073961,-0.052462,0.021602,0.090063,-0.040253049095607,0.027345,0.079508739495798,-0.035368092582264,0.01866466511357,0.099184963747909,,,,,,
3486,16.92233,-0.04974,0.027386,0.073961,-0.052462,0.021602,0.090063,-0.040254069767442,0.027344,0.07951,-0.035368282208589,0.018664525334886,0.099186246514222,,,,,,
3487,16.927184,-0.049743,0.027386,0.07396,-0.052463,0.021602,0.090063,-0.040255090439276,0.027344,0.079511260504202,-0.035368471834914,0.018664385556203,0.099187529280535,,,,,,
3488,16.932039,-0.049746,0.027386,0.07396,-0.052463,0.021601,0.090063,-0.040256111111111,0.027344,0.079512521008403,-0.035368661461238,0.018664245777519,0.099188812046849,,,,,,
3489,16.936893,-0.049748,0.027385,0.07396,-0.052464,0.021601,0.090063,-0.040257131782946,0.027343,0.079513781512605,-0.035368851087563,0.018664105998835,0.099190094813162,,,,,,
3490,16.941748,-0.049751,0.027385,0.073959,-0.052464,0.021601,0.090063,-0.04025815245478,0.027343,0.079515042016807,-0.035369040713887,0.018663966220151,0.099191377579476,,,,,,
3491,16.946602,-0.049754,0.027385,0.073959,-0.052465,0.021601,0.090064,-0.040259173126615,0.027342,0.079516302521008,-0.035369230340212,0.018663826441468,0.099192660345789,,,,,,
3492,16.951456,-0.049756,0.027384,0.073959,-0.052465,0.0216,0.090064,-0.04026019379845,0.027342,0.07951756302521,-0.035369419966537,0.018663686662784,0.099193943112103,,,,,,
3493,16.956311,-0.049759,0.027384,0.073959,-0.052466,0.0216,0.090064,-0.040261214470284,0.027342,0.079518823529412,-0.035369609592861,0.0186635468841,0.099195225878416,,,,,,
3494,16.961165,-0.049761,0.027384,0.073958,-0.052466,0.0216,0.090064,-0.040262235142119,0.027341,0.079520084033613,-0.035369799219186,0.018663407105416,0.09919650864473,,,,,,
3495,16.966019,-0.049764,0.027384,0.073958,-0.052467,0.021599,0.090064,-0.040263255813953,0.027341,0.079521344537815,-0.03536998884551,0.018663267326733,0.099197791411043,,,,,,
3496,16.970874,-0.049767,0.027384,0.073958,-0.052467,0.021599,0.090064,-0.040264276485788,0.027341,0.079522605042017,-0.035370178471835,0.018663127548049,0.099199074177356,,,,,,
3497,16.975728,-0.049769,0.027383,0.073957,-0.052468,0.021599,0.090065,-0.040265297157623,0.02734,0.079523865546218,-0.03537036809816,0.018662987769365,0.09920035694367,,,,,,
3498,16.980583,-0.049772,0.027383,0.073957,-0.052468,0.021599,0.090065,-0.040266317829457,0.02734,0.07952512605042,-0.035370557724484,0.018662847990681,0.099201639709983,,,,,,
3499,16.985437,-0.049774,0.027383,0.073957,-0.052469,0.021598,0.090065,-0.040267338501292,0.027339,0.079526386554622,-0.035370747350809,0.018662708211998,0.099202922476297,,,,,,
3500,16.990291,-0.049777,0.027383,0.073956,-0.052469,0.021598,0.090065,-0.040268359173127,0.027339,0.079527647058824,-0.035370936977133,0.018662568433314,0.09920420524261,,,,,,
3501,16.995146,-0.049779,0.027383,0.073956,-0.05247,0.021598,0.090065,-0.040269379844961,0.027339,0.079528907563025,-0.035371126603458,0.01866242865463,0.099205488008924,,,,,,
3502,17,-0.049782,0.027383,0.073956,-0.05247,0.021597,0.090065,-0.040270400516796,0.027338,0.079530168067227,-0.035371316229782,0.018662288875946,0.099206770775237,,,,,,
3503,17.004854,-0.049785,0.027382,0.073955,-0.052471,0.021597,0.090066,-0.04027142118863,0.027338,0.079531428571429,-0.035371505856107,0.018662149097263,0.09920805354155,,,,,,
3504,17.009709,-0.049787,0.027382,0.073955,-0.052471,0.021597,0.090066,-0.040272441860465,0.027338,0.07953268907563,-0.035371695482432,0.018662009318579,0.099209336307864,,,,,,
3505,17.014563,-0.04979,0.027382,0.073955,-0.052472,0.021597,0.090066,-0.0402734625323,0.027337,0.079533949579832,-0.035371885108756,0.018661869539895,0.099210619074177,,,,,,
3506,17.019417,-0.049792,0.027382,0.073954,-0.052472,0.021596,0.090066,-0.040274483204134,0.027337,0.079535210084034,-0.035372074735081,0.018661729761211,0.099211901840491,,,,,,
