Format Version,1.21,Take Name,SamTrail2,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2016-02-02 02.44.51.312 PM,Total Frames in Take,2616,Total Exported Frames,2616,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global
,,,,,,,,,,,,,,,,,,,
,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,,,,,,,,,
,,soft actuator:constant 0,soft actuator:constant 0,soft actuator:constant 0,soft actuator:end point,soft actuator:end point,soft actuator:end point,soft actuator:middle point,soft actuator:middle point,soft actuator:middle point,,,,,,,,,
,,8392B20CF49E35717C273B6500000000,8392B20CF49E35717C273B6500000000,8392B20CF49E35717C273B6500000000,8392B20CF49E35717C273B6500000002,8392B20CF49E35717C273B6500000002,8392B20CF49E35717C273B6500000002,8392B20CF49E35717C273B6500000003,8392B20CF49E35717C273B6500000003,8392B20CF49E35717C273B6500000003,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,
922,7.683333,-0.032744,0.097168,0.098928,0.080581,0.096219,0.052486,0.011939,0.095646,0.074864,,,,,,,,,
923,7.691667,-0.032647,0.097138,0.099069,0.080414,0.096612,0.052195,0.012106,0.09545,0.07535,,,,,,,,,
924,7.7,-0.032595,0.097096,0.099169,0.080521,0.096149,0.052073,0.012372,0.095358,0.075793,,,,,,,,,
925,7.708333,-0.032657,0.097139,0.098936,0.080889,0.095968,0.052935,0.012078,0.09562,0.074938,,,,,,,,,
926,7.716667,-0.032684,0.097133,0.099042,0.080642,0.096573,0.052826,0.012091,0.095485,0.075299,,,,,,,,,
927,7.725,-0.03263,0.097098,0.099132,0.080679,0.096262,0.052636,0.012393,0.095336,0.075893,,,,,,,,,
928,7.733333,-0.032539,0.097095,0.099047,0.081159,0.095816,0.053317,0.012318,0.0955,0.07531,,,,,,,,,
929,7.741667,-0.032724,0.097147,0.098967,0.080903,0.096469,0.053429,0.012071,0.095541,0.075165,,,,,,,,,
930,7.75,-0.032605,0.097118,0.099075,0.080825,0.096506,0.053148,0.012356,0.095375,0.07576,,,,,,,,,
931,7.758333,-0.032521,0.097084,0.09912,0.081166,0.095933,0.053278,0.012461,0.095374,0.07567,,,,,,,,,
932,7.766667,-0.032719,0.097159,0.098892,0.081162,0.096229,0.05399,0.012101,0.095627,0.075028,,,,,,,,,
933,7.775,-0.032613,0.097123,0.09906,0.081031,0.096662,0.053702,0.012311,0.095403,0.075632,,,,,,,,,
934,7.783333,-0.032566,0.097085,0.099135,0.081206,0.096163,0.053721,0.012529,0.095338,0.075953,,,,,,,,,
935,7.791667,-0.032631,0.097137,0.098896,0.081548,0.095968,0.054641,0.01225,0.095611,0.075112,,,,,,,,,
936,7.8,-0.032651,0.097124,0.099031,0.081292,0.096583,0.054484,0.012285,0.095437,0.075568,,,,,,,,,
937,7.808333,-0.032601,0.097088,0.099106,0.081356,0.096256,0.0543,0.012558,0.095304,0.076105,,,,,,,,,
938,7.816667,-0.032526,0.097086,0.099004,0.081791,0.09585,0.054972,0.012473,0.095481,0.075469,,,,,,,,,
939,7.825,-0.032697,0.097132,0.098938,0.081504,0.096497,0.055065,0.012237,0.095527,0.075352,,,,,,,,,
940,7.833333,-0.032589,0.097098,0.099052,0.081454,0.096582,0.054774,0.01252,0.095347,0.075979,,,,,,,,,
941,7.841667,-0.032485,0.097072,0.099088,0.081785,0.095976,0.054926,0.012604,0.095358,0.075834,,,,,,,,,
942,7.85,-0.032687,0.097147,0.098864,0.0818,0.096257,0.055711,0.012264,0.095602,0.075217,,,,,,,,,
943,7.858333,-0.032573,0.097108,0.099035,0.081666,0.096684,0.0554,0.012511,0.095355,0.075904,,,,,,,,,
944,7.866667,-0.032544,0.097078,0.099099,0.081881,0.096173,0.055485,0.012694,0.095291,0.076158,,,,,,,,,
945,7.875,-0.032589,0.097113,0.098857,0.082204,0.095967,0.056465,0.012431,0.095577,0.075308,,,,,,,,,
946,7.883333,-0.032618,0.097113,0.099003,0.081962,0.096607,0.056297,0.012498,0.095381,0.075843,,,,,,,,,
947,7.891667,-0.032568,0.097076,0.099079,0.082059,0.096303,0.056146,0.01275,0.095262,0.076327,,,,,,,,,
948,7.9,-0.03249,0.097074,0.098952,0.082489,0.095875,0.056866,0.012658,0.095447,0.075678,,,,,,,,,
949,7.908333,-0.032658,0.097124,0.098902,0.082199,0.096483,0.057064,0.01245,0.095465,0.075639,,,,,,,,,
950,7.916667,-0.032546,0.097091,0.09902,0.082193,0.09656,0.05675,0.01273,0.095281,0.076249,,,,,,,,,
951,7.925,-0.032457,0.097063,0.099015,0.082528,0.096015,0.056973,0.012808,0.095324,0.076047,,,,,,,,,
952,7.933333,-0.032643,0.097127,0.098803,0.08252,0.096245,0.0578,0.012493,0.095546,0.075469,,,,,,,,,
953,7.941667,-0.032532,0.097092,0.098998,0.082416,0.096692,0.057474,0.012742,0.095281,0.076216,,,,,,,,,
954,7.95,-0.0325,0.097058,0.099042,0.082611,0.096191,0.057539,0.012918,0.095267,0.076424,,,,,,,,,
955,7.958333,-0.032544,0.097101,0.098802,0.082886,0.096003,0.058486,0.012657,0.095525,0.075575,,,,,,,,,
956,7.966667,-0.032582,0.097093,0.098965,0.082669,0.096637,0.058405,0.012712,0.095327,0.076126,,,,,,,,,
957,7.975,-0.032536,0.097064,0.099052,0.082784,0.096351,0.05821,0.012967,0.095258,0.076632,,,,,,,,,
958,7.983333,-0.032448,0.097058,0.098903,0.083194,0.09592,0.059012,0.012868,0.095415,0.07594,,,,,,,,,
959,7.991667,-0.032624,0.097106,0.098867,0.082945,0.096513,0.059366,0.012687,0.095412,0.07597,,,,,,,,,
960,8,-0.032497,0.097082,0.099,0.082976,0.096571,0.059025,0.013001,0.095252,0.076637,,,,,,,,,
961,8.008333,-0.032414,0.09705,0.098984,0.083303,0.096014,0.059316,0.013073,0.095305,0.076397,,,,,,,,,
962,8.016667,-0.032592,0.097108,0.09877,0.083287,0.096238,0.060169,0.012751,0.095471,0.075837,,,,,,,,,
963,8.025,-0.032494,0.097065,0.098969,0.0832,0.096705,0.059862,0.013005,0.095244,0.076577,,,,,,,,,
964,8.033333,-0.032458,0.097042,0.099015,0.083394,0.096238,0.059924,0.013191,0.095255,0.076785,,,,,,,,,
965,8.041667,-0.03249,0.097083,0.098758,0.083632,0.096037,0.06087,0.012912,0.095495,0.075895,,,,,,,,,
966,8.05,-0.032537,0.097069,0.098918,0.083412,0.096696,0.060838,0.012977,0.095295,0.076481,,,,,,,,,
967,8.058333,-0.03249,0.097047,0.099011,0.083563,0.096455,0.060619,0.013233,0.095251,0.077008,,,,,,,,,
968,8.066667,-0.032405,0.097039,0.098861,0.08393,0.096001,0.0614,0.013151,0.095415,0.076297,,,,,,,,,
969,8.075,-0.032571,0.097082,0.098823,0.083718,0.096481,0.061997,0.012978,0.095364,0.076355,,,,,,,,,
970,8.083333,-0.032437,0.097059,0.098981,0.083781,0.096558,0.061627,0.01331,0.095203,0.077114,,,,,,,,,
971,8.091667,-0.032356,0.097036,0.09895,0.084139,0.096006,0.062045,0.013375,0.095286,0.076801,,,,,,,,,
972,8.1,-0.032531,0.09709,0.098728,0.084071,0.096269,0.062981,0.013061,0.095437,0.076242,,,,,,,,,
973,8.108333,-0.032444,0.097047,0.098925,0.084024,0.096715,0.062699,0.01331,0.095208,0.077031,,,,,,,,,
974,8.116667,-0.032401,0.097025,0.098981,0.084236,0.09624,0.062725,0.013492,0.095215,0.077265,,,,,,,,,
975,8.125,-0.032435,0.097066,0.098703,0.0844,0.09605,0.063728,0.013236,0.095473,0.076334,,,,,,,,,
976,8.133333,-0.032491,0.097065,0.098884,0.084214,0.096686,0.063809,0.01329,0.095256,0.076959,,,,,,,,,
977,8.141667,-0.032428,0.097035,0.098979,0.084404,0.09649,0.063476,0.013556,0.095181,0.077547,,,,,,,,,
978,8.15,-0.032346,0.097021,0.098817,0.084719,0.096024,0.064282,0.013458,0.095371,0.076732,,,,,,,,,
979,8.158333,-0.032518,0.097067,0.098802,0.084486,0.096509,0.064914,0.013315,0.095325,0.076894,,,,,,,,,
980,8.166667,-0.032391,0.097024,0.098975,0.084681,0.096586,0.064555,0.013663,0.095157,0.077669,,,,,,,,,
981,8.175,-0.032294,0.097014,0.098799,0.084946,0.096175,0.0654,0.01356,0.095355,0.076819,,,,,,,,,
982,8.183333,-0.032489,0.097082,0.098748,0.084779,0.0964,0.066221,0.013439,0.095325,0.077043,,,,,,,,,
983,8.191667,-0.032348,0.097005,0.098998,0.085025,0.096385,0.065749,0.013862,0.09511,0.078046,,,,,,,,,
984,8.2,-0.032227,0.096995,0.098739,0.085266,0.096025,0.066592,0.013724,0.095302,0.076958,,,,,,,,,
985,8.208333,-0.032452,0.097059,0.098734,0.085022,0.096475,0.067085,0.013585,0.095282,0.077278,,,,,,,,,
986,8.216667,-0.032299,0.097001,0.09895,0.085255,0.096636,0.066504,0.013982,0.095189,0.0781,,,,,,,,,
987,8.225,-0.032243,0.097001,0.098691,0.085378,0.096351,0.067465,0.013721,0.095398,0.076891,,,,,,,,,
988,8.233333,-0.032429,0.097062,0.098748,0.085239,0.096668,0.068261,0.013694,0.095257,0.077446,,,,,,,,,
989,8.241667,-0.032287,0.096984,0.098988,0.085613,0.096497,0.068039,0.014147,0.095197,0.078451,,,,,,,,,
990,8.25,-0.032157,0.096991,0.098672,0.085748,0.096144,0.069152,0.013933,0.095233,0.077186,,,,,,,,,
991,8.258333,-0.032341,0.097046,0.098751,0.085608,0.096286,0.069852,0.013913,0.095184,0.077823,,,,,,,,,
992,8.266667,-0.032208,0.096994,0.09898,0.085952,0.096383,0.069231,0.014336,0.095162,0.078698,,,,,,,,,
993,8.275,-0.032143,0.09698,0.098613,0.08594,0.096291,0.070171,0.014019,0.09533,0.077209,,,,,,,,,
994,8.283333,-0.032305,0.097028,0.098762,0.085819,0.096599,0.070679,0.014068,0.095199,0.078073,,,,,,,,,
995,8.291667,-0.032148,0.096972,0.09895,0.086193,0.096577,0.070354,0.014469,0.095205,0.078833,,,,,,,,,
996,8.3,-0.032152,0.096988,0.098576,0.086103,0.096409,0.071585,0.014109,0.095334,0.077366,,,,,,,,,
997,8.308333,-0.032269,0.097016,0.098776,0.086097,0.096501,0.072146,0.014234,0.09516,0.078431,,,,,,,,,
998,8.316667,-0.032113,0.096975,0.098983,0.086538,0.096309,0.071954,0.01466,0.095168,0.079186,,,,,,,,,
999,8.325,-0.032133,0.096979,0.098588,0.086392,0.096101,0.073263,0.014318,0.095284,0.077748,,,,,,,,,
1000,8.333333,-0.032228,0.097001,0.098861,0.086354,0.096406,0.073417,0.014439,0.095077,0.07896,,,,,,,,,
1001,8.341667,-0.032081,0.09696,0.098973,0.086727,0.096484,0.072926,0.014771,0.095257,0.079298,,,,,,,,,
1002,8.35,-0.032147,0.096989,0.09858,0.086449,0.096572,0.073918,0.014358,0.095426,0.077812,,,,,,,,,
1003,8.358333,-0.03221,0.096997,0.098859,0.08651,0.096865,0.074108,0.014556,0.095163,0.079157,,,,,,,,,
1004,8.366667,-0.032026,0.096955,0.098965,0.086927,0.09669,0.074323,0.014895,0.095297,0.079418,,,,,,,,,
1005,8.375,-0.032154,0.096977,0.098569,0.086578,0.096522,0.075781,0.014464,0.095337,0.078055,,,,,,,,,
1006,8.383333,-0.032185,0.096977,0.098878,0.086833,0.096392,0.076046,0.014763,0.095076,0.079637,,,,,,,,,
1007,8.391667,-0.031977,0.096951,0.098988,0.087281,0.09611,0.076324,0.015123,0.095203,0.079812,,,,,,,,,
1008,8.4,-0.032127,0.096969,0.098559,0.086754,0.096172,0.07757,0.014636,0.095215,0.078442,,,,,,,,,
1009,8.408333,-0.032162,0.096972,0.098909,0.087009,0.096521,0.077013,0.014906,0.095105,0.07996,,,,,,,,,
1010,8.416667,-0.031924,0.096945,0.098946,0.087305,0.096719,0.076778,0.015173,0.095297,0.079728,,,,,,,,,
1011,8.425,-0.032125,0.096974,0.098592,0.08686,0.09696,0.077518,0.014725,0.095442,0.078566,,,,,,,,,
1012,8.433333,-0.032152,0.096967,0.098893,0.087123,0.097183,0.077571,0.015008,0.095134,0.080148,,,,,,,,,
1013,8.441667,-0.031899,0.096937,0.098925,0.087444,0.096895,0.078505,0.015262,0.095283,0.079914,,,,,,,,,
1014,8.45,-0.032134,0.096976,0.098609,0.086909,0.096636,0.079934,0.014841,0.095278,0.078946,,,,,,,,,
1015,8.458333,-0.032104,0.096953,0.098937,0.087489,0.0962,0.080025,0.015303,0.095019,0.080702,,,,,,,,,
1016,8.466667,-0.031873,0.096934,0.098982,0.087692,0.096139,0.080588,0.015465,0.09521,0.080349,,,,,,,,,
1017,8.475,-0.032134,0.09696,0.098557,0.087025,0.096392,0.081504,0.014989,0.095212,0.079306,,,,,,,,,
1018,8.483333,-0.032095,0.096945,0.09892,0.087522,0.096654,0.080642,0.015355,0.095128,0.080818,,,,,,,,,
1019,8.491667,-0.031818,0.096918,0.098908,0.087676,0.09673,0.080768,0.015512,0.095198,0.080236,,,,,,,,,
1020,8.5,-0.032078,0.096981,0.098652,0.087243,0.096819,0.081331,0.015153,0.095365,0.079596,,,,,,,,,
1021,8.508333,-0.032064,0.096935,0.098967,0.087622,0.097001,0.081208,0.015502,0.095086,0.081088,,,,,,,,,
1022,8.516667,-0.03184,0.096918,0.098832,0.087639,0.0967,0.082419,0.01552,0.095223,0.080215,,,,,,,,,
1023,8.525,-0.032096,0.096967,0.098673,0.087259,0.096464,0.083467,0.01524,0.095173,0.080052,,,,,,,,,
1024,8.533333,-0.032014,0.096925,0.099025,0.08789,0.096293,0.083133,0.015713,0.095014,0.081692,,,,,,,,,
1025,8.541667,-0.031819,0.096935,0.098843,0.087703,0.096232,0.08409,0.015667,0.095197,0.080553,,,,,,,,,
1026,8.55,-0.03208,0.096968,0.098624,0.087174,0.096477,0.08456,0.015278,0.095131,0.080132,,,,,,,,,
1027,8.558333,-0.032002,0.096936,0.098946,0.087839,0.096631,0.083478,0.015703,0.095145,0.081502,,,,,,,,,
1028,8.566667,-0.031756,0.0969,0.098832,0.087742,0.096783,0.083729,0.015738,0.095147,0.080502,,,,,,,,,
1029,8.575,-0.031991,0.096991,0.098729,0.087456,0.096864,0.084042,0.01544,0.095301,0.080332,,,,,,,,,
1030,8.583333,-0.031917,0.096913,0.098979,0.08791,0.096998,0.08396,0.015821,0.095093,0.081588,,,,,,,,,
1031,8.591667,-0.031818,0.096913,0.098742,0.087564,0.096762,0.085314,0.015672,0.095207,0.080338,,,,,,,,,
1032,8.6,-0.032026,0.096965,0.098756,0.087394,0.096517,0.086083,0.015555,0.095161,0.080793,,,,,,,,,
1033,8.608333,-0.031891,0.096902,0.099035,0.088096,0.096284,0.085873,0.016012,0.095056,0.082146,,,,,,,,,
1034,8.616667,-0.031813,0.096918,0.098736,0.087554,0.096278,0.087124,0.015792,0.095127,0.080711,,,,,,,,,
1035,8.625,-0.032015,0.096971,0.098717,0.087272,0.096542,0.087391,0.015575,0.095153,0.080841,,,,,,,,,
1036,8.633333,-0.031887,0.096918,0.098962,0.088023,0.096775,0.086397,0.016012,0.095223,0.081944,,,,,,,,,
1037,8.641667,-0.03177,0.096891,0.098758,0.087613,0.097105,0.086829,0.015872,0.095158,0.080699,,,,,,,,,
1038,8.65,-0.031954,0.09697,0.098812,0.087559,0.097112,0.086999,0.015728,0.095277,0.081116,,,,,,,,,
1039,8.658333,-0.031814,0.096892,0.098976,0.088038,0.096978,0.08741,0.016128,0.095125,0.082005,,,,,,,,,
1040,8.666667,-0.031836,0.09692,0.098716,0.087406,0.096693,0.088784,0.015842,0.095167,0.080786,,,,,,,,,
1041,8.675,-0.03195,0.09696,0.098852,0.087549,0.096345,0.089338,0.015895,0.0951,0.08169,,,,,,,,,
1042,8.683333,-0.031816,0.096898,0.099037,0.088104,0.096275,0.089224,0.016294,0.095165,0.082511,,,,,,,,,
1043,8.691667,-0.031846,0.096908,0.098668,0.087301,0.09648,0.090208,0.015878,0.09508,0.080984,,,,,,,,,
1044,8.7,-0.031957,0.096961,0.098804,0.087428,0.096653,0.089956,0.015878,0.095144,0.081626,,,,,,,,,
1045,8.708333,-0.031769,0.096883,0.098958,0.088054,0.096738,0.089378,0.016306,0.095182,0.082283,,,,,,,,,
1046,8.716667,-0.031823,0.096893,0.098709,0.087425,0.096951,0.08978,0.015962,0.095176,0.081005,,,,,,,,,
1047,8.725,-0.031914,0.096936,0.098856,0.087654,0.096959,0.089684,0.016037,0.095147,0.081951,,,,,,,,,
1048,8.733333,-0.031732,0.096871,0.098909,0.087969,0.096708,0.090251,0.016355,0.095143,0.082141,,,,,,,,,
1049,8.741667,-0.031876,0.096924,0.098658,0.087167,0.096569,0.091303,0.015921,0.095128,0.081031,,,,,,,,,
1050,8.75,-0.031907,0.096923,0.098877,0.087701,0.096447,0.091185,0.016154,0.095101,0.082367,,,,,,,,,
1051,8.758333,-0.031712,0.096873,0.098969,0.087971,0.096386,0.091437,0.016457,0.095204,0.082435,,,,,,,,,
1052,8.766667,-0.031899,0.096921,0.098606,0.08701,0.096615,0.092106,0.01592,0.095085,0.081051,,,,,,,,,
1053,8.775,-0.03191,0.096926,0.098826,0.087602,0.096709,0.091706,0.016133,0.095137,0.082275,,,,,,,,,
1054,8.783333,-0.031694,0.096857,0.098936,0.087902,0.096778,0.091817,0.016478,0.095174,0.08236,,,,,,,,,
1055,8.791667,-0.031885,0.096908,0.098651,0.087102,0.096959,0.09228,0.01601,0.095158,0.081287,,,,,,,,,
1056,8.8,-0.031901,0.096919,0.098857,0.087659,0.096816,0.092293,0.016269,0.095118,0.082544,,,,,,,,,
1057,8.808333,-0.031687,0.096867,0.098882,0.087702,0.096501,0.093128,0.016503,0.095169,0.08234,,,,,,,,,
1058,8.816667,-0.031917,0.096919,0.098624,0.086879,0.096543,0.093863,0.016045,0.095081,0.081484,,,,,,,,,
1059,8.825,-0.031881,0.096903,0.098843,0.08761,0.096527,0.0935,0.016356,0.095137,0.082772,,,,,,,,,
1060,8.833333,-0.031669,0.096862,0.098891,0.087681,0.096626,0.09376,0.016563,0.095192,0.082445,,,,,,,,,
1061,8.841667,-0.031905,0.096908,0.098611,0.086888,0.096888,0.093976,0.016081,0.095127,0.081533,,,,,,,,,
1062,8.85,-0.031844,0.096899,0.098822,0.0876,0.096815,0.093749,0.016405,0.095142,0.08274,,,,,,,,,
1063,8.858333,-0.031659,0.096849,0.098829,0.087462,0.096676,0.094441,0.016556,0.095155,0.082336,,,,,,,,,
1064,8.866667,-0.031918,0.096908,0.098639,0.086868,0.09672,0.094712,0.016126,0.095082,0.081763,,,,,,,,,
1065,8.875,-0.031829,0.096884,0.098849,0.087588,0.096578,0.094523,0.016481,0.095111,0.082958,,,,,,,,,
1066,8.883333,-0.031672,0.096858,0.098813,0.087373,0.09656,0.095123,0.016566,0.095154,0.082377,,,,,,,,,
1067,8.891667,-0.031917,0.096919,0.098636,0.086768,0.096782,0.095321,0.016152,0.095087,0.081885,,,,,,,,,
1068,8.9,-0.031824,0.096877,0.098834,0.087563,0.096756,0.094897,0.016505,0.095128,0.083022,,,,,,,,,
1069,8.908333,-0.031659,0.096851,0.098783,0.087268,0.096709,0.095485,0.016572,0.095142,0.082331,,,,,,,,,
1070,8.916667,-0.0319,0.096909,0.098662,0.086856,0.09681,0.095441,0.016212,0.095106,0.082031,,,,,,,,,
1071,8.925,-0.031789,0.096868,0.098843,0.087612,0.096669,0.09515,0.016573,0.095088,0.083109,,,,,,,,,
1072,8.933333,-0.031686,0.096869,0.098749,0.08713,0.09662,0.095863,0.016527,0.095142,0.082232,,,,,,,,,
1073,8.941667,-0.031903,0.096916,0.09865,0.08679,0.096789,0.095926,0.016213,0.095099,0.082093,,,,,,,,,
1074,8.95,-0.031777,0.096871,0.098839,0.087556,0.096746,0.095571,0.016599,0.095115,0.083158,,,,,,,,,
1075,8.958333,-0.031688,0.096861,0.098727,0.087044,0.096706,0.096226,0.016532,0.095124,0.082232,,,,,,,,,
1076,8.966667,-0.031878,0.096917,0.098683,0.086854,0.096795,0.096146,0.016288,0.095104,0.082263,,,,,,,,,
1077,8.975,-0.031737,0.096858,0.098835,0.087537,0.096604,0.095951,0.016671,0.095097,0.083188,,,,,,,,,
1078,8.983333,-0.031705,0.096865,0.098687,0.086897,0.096678,0.09664,0.0165,0.095123,0.082138,,,,,,,,,
1079,8.991667,-0.031867,0.096913,0.098688,0.086722,0.09683,0.096712,0.016309,0.095119,0.082312,,,,,,,,,
1080,9,-0.03171,0.096854,0.098832,0.087433,0.096796,0.096635,0.0167,0.095127,0.08313,,,,,,,,,
1081,9.008333,-0.031728,0.096867,0.098671,0.086696,0.096814,0.097427,0.016476,0.095118,0.08212,,,,,,,,,
1082,9.016667,-0.031862,0.09691,0.098713,0.086707,0.096818,0.097473,0.016379,0.095115,0.08253,,,,,,,,,
1083,9.025,-0.031688,0.09684,0.098824,0.08727,0.096602,0.097745,0.016797,0.095088,0.083268,,,,,,,,,
1084,9.033333,-0.03175,0.096876,0.098667,0.086473,0.096658,0.098578,0.016501,0.095103,0.082267,,,,,,,,,
1085,9.041667,-0.031867,0.096907,0.098715,0.0865,0.096765,0.098714,0.016435,0.095111,0.082712,,,,,,,,,
1086,9.05,-0.031684,0.096842,0.098821,0.087068,0.096671,0.098864,0.016841,0.095133,0.083363,,,,,,,,,
1087,9.058333,-0.031754,0.096865,0.098663,0.086314,0.096782,0.099486,0.016547,0.095093,0.082425,,,,,,,,,
1088,9.066667,-0.031811,0.096877,0.098694,0.08646,0.096836,0.099594,0.016573,0.095117,0.082802,,,,,,,,,
1089,9.075,-0.031636,0.096825,0.098699,0.086472,0.096763,0.100411,0.016812,0.095095,0.082884,,,,,,,,,
1090,9.083333,-0.031861,0.096899,0.098676,0.086032,0.096905,0.100722,0.0165,0.095097,0.082792,,,,,,,,,
1091,9.091667,-0.031711,0.096855,0.098714,0.086377,0.096848,0.101168,0.016841,0.095063,0.083235,,,,,,,,,
1092,9.1,-0.031731,0.096864,0.098656,0.08582,0.09663,0.102171,0.016702,0.095066,0.082819,,,,,,,,,
1093,9.108333,-0.031866,0.09689,0.098728,0.085959,0.096686,0.102276,0.016647,0.095046,0.083436,,,,,,,,,
1094,9.116667,-0.031655,0.096836,0.098751,0.08611,0.096528,0.102766,0.01696,0.095148,0.083456,,,,,,,,,
1095,9.125,-0.03184,0.096886,0.098644,0.085494,0.096713,0.102996,0.016579,0.095059,0.08293,,,,,,,,,
1096,9.133333,-0.031763,0.096866,0.098707,0.086011,0.096838,0.102653,0.016831,0.095094,0.083477,,,,,,,,,
1097,9.141667,-0.031648,0.09683,0.098661,0.08574,0.096716,0.10319,0.016895,0.095078,0.083135,,,,,,,,,
1098,9.15,-0.031856,0.096898,0.098654,0.085642,0.096889,0.102916,0.016617,0.095082,0.083201,,,,,,,,,
1099,9.158333,-0.031648,0.096835,0.098693,0.08599,0.096848,0.103151,0.017002,0.095078,0.083428,,,,,,,,,
1100,9.166667,-0.031758,0.096873,0.098618,0.085352,0.096768,0.103755,0.016708,0.095071,0.082917,,,,,,,,,
1101,9.175,-0.031805,0.096872,0.098707,0.085702,0.096849,0.103734,0.016787,0.095083,0.083571,,,,,,,,,
1102,9.183333,-0.031609,0.096825,0.098685,0.08555,0.096691,0.10454,0.017028,0.095106,0.083434,,,,,,,,,
1103,9.191667,-0.031855,0.096896,0.098629,0.085029,0.096762,0.104832,0.016649,0.095059,0.083243,,,,,,,,,
1104,9.2,-0.031697,0.096848,0.098701,0.085547,0.096767,0.104967,0.016988,0.095124,0.083749,,,,,,,,,
1105,9.208333,-0.031692,0.096851,0.098643,0.085062,0.096622,0.105627,0.016909,0.095083,0.083407,,,,,,,,,
1106,9.216667,-0.031855,0.096888,0.098673,0.085104,0.096806,0.105508,0.016754,0.095061,0.08364,,,,,,,,,
1107,9.225,-0.031628,0.096825,0.098686,0.085271,0.096725,0.105877,0.017116,0.095143,0.083703,,,,,,,,,
1108,9.233333,-0.031814,0.096877,0.098611,0.084714,0.09677,0.106178,0.016759,0.095055,0.083385,,,,,,,,,
1109,9.241667,-0.031748,0.096855,0.098681,0.08518,0.096835,0.105992,0.016973,0.095105,0.083885,,,,,,,,,
1110,9.25,-0.031625,0.096837,0.098626,0.084842,0.09666,0.106587,0.017035,0.095089,0.083524,,,,,,,,,
1111,9.258333,-0.031854,0.096891,0.09862,0.084656,0.096852,0.106524,0.016746,0.095058,0.083576,,,,,,,,,
1112,9.266667,-0.031638,0.096835,0.098672,0.085046,0.096806,0.10673,0.017159,0.095146,0.083875,,,,,,,,,
1113,9.275,-0.03173,0.096856,0.098598,0.084389,0.096697,0.107337,0.016897,0.095073,0.083449,,,,,,,,,
1114,9.283333,-0.031813,0.096874,0.098667,0.084648,0.096841,0.107274,0.01687,0.095082,0.083848,,,,,,,,,
1115,9.291667,-0.031594,0.096813,0.098651,0.084537,0.096707,0.108003,0.017202,0.095146,0.083776,,,,,,,,,
1116,9.3,-0.031828,0.096879,0.098604,0.083981,0.096743,0.108422,0.016797,0.095059,0.08364,,,,,,,,,
1117,9.308333,-0.031695,0.09684,0.098667,0.084387,0.096752,0.108618,0.017128,0.095139,0.084155,,,,,,,,,
1118,9.316667,-0.031658,0.096836,0.098605,0.083899,0.096633,0.109351,0.017088,0.095127,0.083812,,,,,,,,,
1119,9.325,-0.03184,0.096876,0.098622,0.083822,0.096754,0.109471,0.016915,0.095087,0.084056,,,,,,,,,
1120,9.333333,-0.03161,0.096823,0.098646,0.084005,0.096669,0.109991,0.017261,0.09518,0.084179,,,,,,,,,
1121,9.341667,-0.031764,0.096854,0.098583,0.083398,0.096685,0.110449,0.016973,0.095077,0.083886,,,,,,,,,
1122,9.35,-0.031742,0.096857,0.098646,0.083752,0.096762,0.110439,0.01712,0.095127,0.084338,,,,,,,,,
1123,9.358333,-0.031595,0.096817,0.098604,0.083418,0.096664,0.11108,0.017256,0.095145,0.084137,,,,,,,,,
1124,9.366667,-0.031814,0.096874,0.098585,0.083139,0.096756,0.11122,0.016975,0.095078,0.084146,,,,,,,,,
1125,9.375,-0.031628,0.096827,0.09864,0.083489,0.096723,0.111465,0.017305,0.095188,0.084451,,,,,,,,,
1126,9.383333,-0.031695,0.096843,0.098583,0.082871,0.096648,0.112102,0.017125,0.095111,0.084137,,,,,,,,,
1127,9.391667,-0.031792,0.096862,0.098628,0.083031,0.096726,0.112157,0.017107,0.095115,0.084497,,,,,,,,,
1128,9.4,-0.03158,0.09681,0.098628,0.08303,0.096605,0.112688,0.017371,0.095177,0.084499,,,,,,,,,
1129,9.408333,-0.031783,0.096855,0.098581,0.082518,0.096658,0.112994,0.017061,0.095081,0.084344,,,,,,,,,
1130,9.416667,-0.031679,0.096832,0.098627,0.082934,0.096694,0.113029,0.017325,0.095167,0.084734,,,,,,,,,
1131,9.425,-0.031624,0.096829,0.098574,0.082508,0.096622,0.113536,0.017303,0.095137,0.08446,,,,,,,,,
1132,9.433333,-0.031809,0.096868,0.098583,0.082431,0.096745,0.113551,0.01712,0.095096,0.084581,,,,,,,,,
1133,9.441667,-0.031586,0.096807,0.098621,0.082676,0.096682,0.113795,0.017457,0.095229,0.084743,,,,,,,,,
1134,9.45,-0.031742,0.096838,0.09856,0.082088,0.096655,0.114169,0.017169,0.09511,0.084444,,,,,,,,,
1135,9.458333,-0.031734,0.096845,0.09862,0.08242,0.096739,0.114144,0.017275,0.095142,0.08484,,,,,,,,,
1136,9.466667,-0.031581,0.096812,0.098599,0.082176,0.096653,0.114673,0.017436,0.09519,0.084706,,,,,,,,,
1137,9.475,-0.0318,0.096864,0.098568,0.081855,0.096693,0.114814,0.017142,0.095096,0.084668,,,,,,,,,
