Format Version,1.21,,2016-02-19 04.26.29.968 PM,Total Frames in Take,Take Name,Best motion Take 2016-02-19 04.26.29 PM,Capture Frame Rate,,Total Exported Frames,5509,120,Export Frame Rate,120,Capture Start Time,,,5509,,,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global
,,,,,,,,,,,,,,,,,,,,,,,,,
,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,,,,,,,,,,,,
,,MarkerSet:Away from port top,MarkerSet:Away from port top,MarkerSet:Away from port top,MarkerSet:Ridgeside away from port,MarkerSet:Ridgeside away from port,MarkerSet:Ridgeside away from port,MarkerSet:Close to port top,MarkerSet:Close to port top,MarkerSet:Close to port top,MarkerSet:Ridge side close to port,MarkerSet:Ridge side close to port,MarkerSet:Ridge side close to port,,,,,,,,,,,,
,,8392B20CF49E357161174D8F00000000,8392B20CF49E357161174D8F00000000,8392B20CF49E357161174D8F00000000,8392B20CF49E357161174D8F00000001,8392B20CF49E357161174D8F00000001,8392B20CF49E357161174D8F00000001,8392B20CF49E357161174D8F00000002,8392B20CF49E357161174D8F00000002,8392B20CF49E357161174D8F00000002,8392B20CF49E357161174D8F00000003,8392B20CF49E357161174D8F00000003,8392B20CF49E357161174D8F00000003,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,
4172,34.766667,0.071616,0.087976,0.060392,0.059563,0.089115,0.073467,0.090617,0.087397,0.08439,0.075868,0.088622,0.093748,,,,,,,,,,,,
4173,34.775,0.071614,0.087976,0.060391,0.059561,0.089115,0.073467,0.090617,0.087397,0.08439,0.075868,0.088622,0.093748,,,,,,,,,,,,
4174,34.783333,0.071612,0.087976,0.06039,0.05956,0.089115,0.073467,0.090616,0.087398,0.08439,0.075867,0.088622,0.093748,,,,,,,,,,,,
4175,34.791667,0.07161,0.087976,0.060389,0.059559,0.089115,0.073466,0.090616,0.087398,0.084391,0.075867,0.088622,0.093748,,,,,,,,,,,,
4176,34.8,0.071608,0.087977,0.060388,0.059558,0.089114,0.073466,0.090616,0.087398,0.084391,0.075866,0.088621,0.093748,,,,,,,,,,,,
4177,34.808333,0.071606,0.087977,0.060387,0.059556,0.089114,0.073466,0.090615,0.087398,0.084391,0.075866,0.088621,0.093749,,,,,,,,,,,,
4178,34.816667,0.071604,0.087977,0.060386,0.059555,0.089114,0.073466,0.090615,0.087398,0.084391,0.075866,0.088621,0.093749,,,,,,,,,,,,
4179,34.825,0.071603,0.087977,0.060385,0.059554,0.089114,0.073465,0.090614,0.087398,0.084391,0.075865,0.08862,0.093749,,,,,,,,,,,,
4180,34.833333,0.071601,0.087977,0.060384,0.059552,0.089113,0.073465,0.090614,0.087398,0.084391,0.075865,0.08862,0.093749,,,,,,,,,,,,
4181,34.841667,0.071599,0.087977,0.060383,0.059551,0.089113,0.073465,0.090613,0.087398,0.084391,0.075864,0.08862,0.093749,,,,,,,,,,,,
4182,34.85,0.071597,0.087977,0.060382,0.05955,0.089113,0.073464,0.090613,0.087398,0.084391,0.075864,0.08862,0.093749,,,,,,,,,,,,
4183,34.858333,0.071595,0.087978,0.060381,0.059549,0.089112,0.073464,0.090612,0.087398,0.084391,0.075864,0.088619,0.093749,,,,,,,,,,,,
4184,34.866667,0.071593,0.087978,0.06038,0.059547,0.089112,0.073464,0.090612,0.087398,0.084392,0.075863,0.088619,0.093749,,,,,,,,,,,,
4185,34.875,0.071591,0.087978,0.060379,0.059546,0.089112,0.073464,0.090611,0.087399,0.084392,0.075863,0.088619,0.09375,,,,,,,,,,,,
4186,34.883333,0.071589,0.087978,0.060378,0.059545,0.089112,0.073463,0.090611,0.087399,0.084392,0.075862,0.088618,0.09375,,,,,,,,,,,,
4187,34.891667,0.071587,0.087978,0.060377,0.059543,0.089111,0.073463,0.090611,0.087399,0.084392,0.075862,0.088618,0.09375,,,,,,,,,,,,
4188,34.9,0.071585,0.087978,0.060376,0.059542,0.089111,0.073463,0.09061,0.087399,0.084392,0.075861,0.088618,0.09375,,,,,,,,,,,,
4189,34.908333,0.071583,0.087978,0.060375,0.059541,0.089111,0.073462,0.09061,0.087398,0.084392,0.075861,0.088618,0.09375,,,,,,,,,,,,
4190,34.916667,0.071581,0.087979,0.060374,0.059539,0.089111,0.073462,0.090609,0.087398,0.084392,0.075861,0.088617,0.09375,,,,,,,,,,,,
4191,34.925,0.071579,0.087979,0.060373,0.059538,0.089111,0.073462,0.090609,0.087398,0.084392,0.07586,0.088617,0.09375,,,,,,,,,,,,
4192,34.933333,0.071578,0.087979,0.060372,0.059537,0.08911,0.073461,0.090608,0.087398,0.084392,0.07586,0.088617,0.09375,,,,,,,,,,,,
4193,34.941667,0.071576,0.087979,0.060371,0.059536,0.08911,0.073461,0.090608,0.087398,0.084393,0.075859,0.088616,0.09375,,,,,,,,,,,,
4194,34.95,0.071574,0.087979,0.06037,0.059534,0.08911,0.07346,0.090607,0.087398,0.084393,0.075859,0.088616,0.09375,,,,,,,,,,,,
4195,34.958333,0.071572,0.08798,0.060368,0.059533,0.08911,0.07346,0.090607,0.087398,0.084393,0.075859,0.088616,0.09375,,,,,,,,,,,,
4196,34.966667,0.07157,0.08798,0.060367,0.059532,0.089109,0.07346,0.090606,0.087398,0.084393,0.075858,0.088616,0.09375,,,,,,,,,,,,
4197,34.975,0.071568,0.08798,0.060366,0.05953,0.089109,0.073459,0.090606,0.087398,0.084393,0.075858,0.088615,0.093751,,,,,,,,,,,,
4198,34.983333,0.071566,0.08798,0.060365,0.059529,0.089109,0.073459,0.090606,0.087398,0.084393,0.075858,0.088615,0.093751,,,,,,,,,,,,
4199,34.991667,0.071564,0.08798,0.060364,0.059528,0.089109,0.073458,0.090605,0.087397,0.084393,0.075857,0.088615,0.093751,,,,,,,,,,,,
4200,35,0.071562,0.08798,0.060363,0.059526,0.089108,0.073458,0.090605,0.087397,0.084393,0.075857,0.088615,0.093751,,,,,,,,,,,,
4201,35.008333,0.07156,0.087981,0.060362,0.059525,0.089108,0.073458,0.090604,0.087397,0.084393,0.075856,0.088614,0.093751,,,,,,,,,,,,
4202,35.016667,0.071558,0.087981,0.06036,0.059524,0.089108,0.073457,0.090604,0.087397,0.084393,0.075856,0.088614,0.093751,,,,,,,,,,,,
4203,35.025,0.071556,0.087981,0.060359,0.059522,0.089108,0.073457,0.090603,0.087396,0.084393,0.075856,0.088614,0.093751,,,,,,,,,,,,
4204,35.033333,0.071554,0.087981,0.060358,0.059521,0.089108,0.073456,0.090603,0.087396,0.084393,0.075855,0.088614,0.09375,,,,,,,,,,,,
4205,35.041667,0.071552,0.087981,0.060357,0.05952,0.089107,0.073456,0.090602,0.087396,0.084394,0.075855,0.088614,0.09375,,,,,,,,,,,,
4206,35.05,0.071549,0.087982,0.060356,0.059518,0.089107,0.073455,0.090602,0.087395,0.084394,0.075855,0.088613,0.09375,,,,,,,,,,,,
4207,35.058333,0.071547,0.087982,0.060354,0.059517,0.089107,0.073455,0.090601,0.087395,0.084394,0.075854,0.088613,0.09375,,,,,,,,,,,,
4208,35.066667,0.071545,0.087982,0.060353,0.059516,0.089107,0.073454,0.090601,0.087395,0.084394,0.075854,0.088613,0.09375,,,,,,,,,,,,
4209,35.075,0.071543,0.087982,0.060352,0.059514,0.089107,0.073454,0.0906,0.087394,0.084394,0.075853,0.088613,0.09375,,,,,,,,,,,,
4210,35.083333,0.071541,0.087983,0.06035,0.059513,0.089106,0.073453,0.0906,0.087394,0.084394,0.075853,0.088612,0.09375,,,,,,,,,,,,
4211,35.091667,0.071539,0.087983,0.060349,0.059512,0.089106,0.073453,0.090599,0.087394,0.084394,0.075853,0.088612,0.09375,,,,,,,,,,,,
4212,35.1,0.071537,0.087983,0.060348,0.05951,0.089106,0.073452,0.090598,0.087393,0.084394,0.075852,0.088612,0.09375,,,,,,,,,,,,
4213,35.108333,0.071535,0.087983,0.060346,0.059509,0.089106,0.073452,0.090598,0.087393,0.084394,0.075852,0.088612,0.093749,,,,,,,,,,,,
4214,35.116667,0.071532,0.087984,0.060345,0.059507,0.089106,0.073451,0.090597,0.087392,0.084394,0.075851,0.088612,0.093749,,,,,,,,,,,,
4215,35.125,0.07153,0.087984,0.060344,0.059506,0.089105,0.07345,0.090597,0.087392,0.084393,0.075851,0.088612,0.093749,,,,,,,,,,,,
4216,35.133333,0.071528,0.087984,0.060342,0.059505,0.089105,0.07345,0.090596,0.087391,0.084393,0.07585,0.088611,0.093749,,,,,,,,,,,,
4217,35.141667,0.071526,0.087984,0.060341,0.059503,0.089105,0.073449,0.090595,0.087391,0.084393,0.07585,0.088611,0.093748,,,,,,,,,,,,
4218,35.15,0.071523,0.087985,0.060339,0.059502,0.089105,0.073449,0.090595,0.08739,0.084393,0.07585,0.088611,0.093748,,,,,,,,,,,,
4219,35.158333,0.071521,0.087985,0.060338,0.0595,0.089105,0.073448,0.090594,0.08739,0.084393,0.075849,0.088611,0.093748,,,,,,,,,,,,
4220,35.166667,0.071519,0.087985,0.060336,0.059499,0.089104,0.073447,0.090593,0.087389,0.084393,0.075849,0.088611,0.093747,,,,,,,,,,,,
4221,35.175,0.071516,0.087986,0.060335,0.059497,0.089104,0.073447,0.090593,0.087389,0.084393,0.075848,0.088611,0.093747,,,,,,,,,,,,
4222,35.183333,0.071514,0.087986,0.060333,0.059496,0.089104,0.073446,0.090592,0.087388,0.084393,0.075848,0.088611,0.093747,,,,,,,,,,,,
4223,35.191667,0.071512,0.087986,0.060332,0.059494,0.089104,0.073445,0.090591,0.087388,0.084392,0.075847,0.088611,0.093746,,,,,,,,,,,,
4224,35.2,0.071509,0.087986,0.06033,0.059493,0.089104,0.073445,0.090591,0.087387,0.084392,0.075847,0.088611,0.093746,,,,,,,,,,,,
4225,35.208333,0.071507,0.087987,0.060329,0.059491,0.089103,0.073444,0.09059,0.087387,0.084392,0.075846,0.08861,0.093746,,,,,,,,,,,,
4226,35.216667,0.071504,0.087987,0.060327,0.05949,0.089103,0.073443,0.090589,0.087386,0.084392,0.075846,0.08861,0.093745,,,,,,,,,,,,
4227,35.225,0.071502,0.087987,0.060326,0.059488,0.089103,0.073443,0.090588,0.087386,0.084392,0.075845,0.08861,0.093745,,,,,,,,,,,,
4228,35.233333,0.071499,0.087988,0.060324,0.059487,0.089103,0.073442,0.090588,0.087385,0.084391,0.075844,0.08861,0.093744,,,,,,,,,,,,
4229,35.241667,0.071497,0.087988,0.060322,0.059485,0.089102,0.073441,0.090587,0.087385,0.084391,0.075844,0.08861,0.093744,,,,,,,,,,,,
4230,35.25,0.071494,0.087988,0.060321,0.059483,0.089102,0.073441,0.090586,0.087384,0.084391,0.075843,0.08861,0.093743,,,,,,,,,,,,
4231,35.258333,0.071492,0.087989,0.060319,0.059482,0.089102,0.07344,0.090585,0.087384,0.08439,0.075843,0.08861,0.093743,,,,,,,,,,,,
4232,35.266667,0.071489,0.087989,0.060317,0.05948,0.089102,0.073439,0.090584,0.087383,0.08439,0.075842,0.08861,0.093742,,,,,,,,,,,,
4233,35.275,0.071487,0.087989,0.060316,0.059478,0.089102,0.073438,0.090584,0.087383,0.08439,0.075842,0.08861,0.093741,,,,,,,,,,,,
4234,35.283333,0.071484,0.08799,0.060314,0.059477,0.089101,0.073437,0.090583,0.087382,0.084389,0.075841,0.08861,0.093741,,,,,,,,,,,,
4235,35.291667,0.071482,0.08799,0.060312,0.059475,0.089101,0.073437,0.090582,0.087382,0.084389,0.07584,0.08861,0.09374,,,,,,,,,,,,
4236,35.3,0.071479,0.08799,0.060311,0.059473,0.089101,0.073436,0.090581,0.087381,0.084389,0.07584,0.08861,0.09374,,,,,,,,,,,,
4237,35.308333,0.071477,0.087991,0.060309,0.059472,0.089101,0.073435,0.09058,0.087381,0.084388,0.075839,0.08861,0.093739,,,,,,,,,,,,
4238,35.316667,0.071474,0.087991,0.060307,0.05947,0.0891,0.073434,0.09058,0.08738,0.084388,0.075839,0.08861,0.093738,,,,,,,,,,,,
4239,35.325,0.071471,0.087991,0.060305,0.059468,0.0891,0.073433,0.090579,0.08738,0.084387,0.075838,0.08861,0.093738,,,,,,,,,,,,
4240,35.333333,0.071469,0.087992,0.060304,0.059467,0.0891,0.073433,0.090578,0.087379,0.084387,0.075837,0.08861,0.093737,,,,,,,,,,,,
4241,35.341667,0.071466,0.087992,0.060302,0.059465,0.0891,0.073432,0.090577,0.087379,0.084387,0.075837,0.08861,0.093736,,,,,,,,,,,,
4242,35.35,0.071464,0.087992,0.0603,0.059463,0.0891,0.073431,0.090576,0.087379,0.084386,0.075836,0.08861,0.093736,,,,,,,,,,,,
4243,35.358333,0.071461,0.087993,0.060298,0.059462,0.089099,0.07343,0.090576,0.087378,0.084386,0.075836,0.08861,0.093735,,,,,,,,,,,,
4244,35.366667,0.071458,0.087993,0.060296,0.05946,0.089099,0.073429,0.090575,0.087378,0.084385,0.075835,0.08861,0.093734,,,,,,,,,,,,
4245,35.375,0.071456,0.087993,0.060295,0.059458,0.089099,0.073428,0.090574,0.087378,0.084385,0.075835,0.08861,0.093734,,,,,,,,,,,,
4246,35.383333,0.071453,0.087994,0.060293,0.059457,0.089099,0.073427,0.090573,0.087377,0.084384,0.075834,0.08861,0.093733,,,,,,,,,,,,
4247,35.391667,0.071451,0.087994,0.060291,0.059455,0.089098,0.073426,0.090573,0.087377,0.084384,0.075833,0.08861,0.093732,,,,,,,,,,,,
4248,35.4,0.071448,0.087994,0.060289,0.059453,0.089098,0.073425,0.090572,0.087377,0.084383,0.075833,0.08861,0.093731,,,,,,,,,,,,
4249,35.408333,0.071446,0.087995,0.060287,0.059452,0.089098,0.073424,0.090571,0.087376,0.084383,0.075832,0.08861,0.093731,,,,,,,,,,,,
4250,35.416667,0.071443,0.087995,0.060285,0.05945,0.089098,0.073423,0.090571,0.087376,0.084382,0.075832,0.08861,0.09373,,,,,,,,,,,,
4251,35.425,0.07144,0.087995,0.060283,0.059448,0.089098,0.073422,0.09057,0.087376,0.084382,0.075831,0.08861,0.093729,,,,,,,,,,,,
4252,35.433333,0.071438,0.087995,0.060281,0.059447,0.089098,0.073421,0.090569,0.087376,0.084381,0.075831,0.08861,0.093728,,,,,,,,,,,,
4253,35.441667,0.071436,0.087996,0.06028,0.059445,0.089097,0.07342,0.090569,0.087376,0.084381,0.07583,0.08861,0.093728,,,,,,,,,,,,
4254,35.45,0.071433,0.087996,0.060278,0.059444,0.089097,0.073419,0.090568,0.087375,0.08438,0.07583,0.08861,0.093727,,,,,,,,,,,,
4255,35.458333,0.071431,0.087996,0.060276,0.059442,0.089097,0.073418,0.090568,0.087375,0.08438,0.075829,0.08861,0.093726,,,,,,,,,,,,
4256,35.466667,0.071428,0.087996,0.060274,0.05944,0.089097,0.073417,0.090567,0.087375,0.084379,0.075829,0.08861,0.093726,,,,,,,,,,,,
4257,35.475,0.071426,0.087997,0.060272,0.059439,0.089097,0.073416,0.090567,0.087375,0.084379,0.075829,0.08861,0.093725,,,,,,,,,,,,
4258,35.483333,0.071423,0.087997,0.06027,0.059437,0.089097,0.073415,0.090566,0.087375,0.084378,0.075828,0.08861,0.093724,,,,,,,,,,,,
4259,35.491667,0.071421,0.087997,0.060268,0.059436,0.089097,0.073414,0.090566,0.087375,0.084378,0.075828,0.088611,0.093723,,,,,,,,,,,,
4260,35.5,0.071419,0.087997,0.060266,0.059434,0.089097,0.073413,0.090565,0.087375,0.084377,0.075827,0.088611,0.093723,,,,,,,,,,,,
4261,35.508333,0.071416,0.087998,0.060264,0.059433,0.089096,0.073412,0.090565,0.087375,0.084377,0.075827,0.088611,0.093722,,,,,,,,,,,,
4262,35.516667,0.071414,0.087998,0.060262,0.059431,0.089096,0.07341,0.090565,0.087374,0.084376,0.075827,0.088611,0.093721,,,,,,,,,,,,
4263,35.525,0.071412,0.087998,0.06026,0.05943,0.089096,0.073409,0.090564,0.087374,0.084376,0.075827,0.088611,0.093721,,,,,,,,,,,,
4264,35.533333,0.07141,0.087998,0.060258,0.059428,0.089096,0.073408,0.090564,0.087374,0.084375,0.075826,0.088611,0.09372,,,,,,,,,,,,
4265,35.541667,0.071408,0.087998,0.060256,0.059427,0.089096,0.073407,0.090564,0.087374,0.084375,0.075826,0.088611,0.093719,,,,,,,,,,,,
4266,35.55,0.071405,0.087999,0.060254,0.059426,0.089096,0.073405,0.090564,0.087374,0.084374,0.075826,0.088611,0.093718,,,,,,,,,,,,
4267,35.558333,0.071403,0.087999,0.060252,0.059424,0.089096,0.073404,0.090564,0.087374,0.084374,0.075826,0.088611,0.093718,,,,,,,,,,,,
4268,35.566667,0.071401,0.087999,0.06025,0.059423,0.089096,0.073403,0.090563,0.087374,0.084373,0.075825,0.088611,0.093717,,,,,,,,,,,,
4269,35.575,0.071399,0.087999,0.060248,0.059422,0.089096,0.073402,0.090563,0.087374,0.084373,0.075825,0.088611,0.093716,,,,,,,,,,,,
4270,35.583333,0.071397,0.087999,0.060246,0.05942,0.089096,0.0734,0.090563,0.087374,0.084372,0.075825,0.088611,0.093716,,,,,,,,,,,,
4271,35.591667,0.071395,0.087999,0.060244,0.059419,0.089096,0.073399,0.090563,0.087374,0.084372,0.075825,0.088611,0.093715,,,,,,,,,,,,
4272,35.6,0.071393,0.087999,0.060242,0.059418,0.089096,0.073398,0.090563,0.087373,0.084371,0.075825,0.088611,0.093714,,,,,,,,,,,,
4273,35.608333,0.071391,0.087999,0.06024,0.059416,0.089096,0.073396,0.090563,0.087373,0.084371,0.075825,0.088611,0.093714,,,,,,,,,,,,
4274,35.616667,0.071389,0.088,0.060238,0.059415,0.089096,0.073395,0.090563,0.087373,0.084371,0.075825,0.088611,0.093713,,,,,,,,,,,,
4275,35.625,0.071387,0.088,0.060236,0.059414,0.089096,0.073393,0.090563,0.087373,0.08437,0.075825,0.088612,0.093712,,,,,,,,,,,,
4276,35.633333,0.071386,0.088,0.060234,0.059413,0.089096,0.073392,0.090563,0.087372,0.08437,0.075825,0.088612,0.093711,,,,,,,,,,,,
4277,35.641667,0.071384,0.088,0.060231,0.059412,0.089096,0.07339,0.090563,0.087372,0.084369,0.075825,0.088612,0.093711,,,,,,,,,,,,
4278,35.65,0.071382,0.088,0.060229,0.05941,0.089097,0.073389,0.090563,0.087372,0.084369,0.075825,0.088612,0.09371,,,,,,,,,,,,
4279,35.658333,0.07138,0.088,0.060227,0.059409,0.089097,0.073387,0.090563,0.087372,0.084369,0.075825,0.088612,0.093709,,,,,,,,,,,,
4280,35.666667,0.071378,0.088,0.060225,0.059408,0.089097,0.073386,0.090563,0.087371,0.084368,0.075825,0.088612,0.093709,,,,,,,,,,,,
4281,35.675,0.071377,0.088,0.060223,0.059407,0.089097,0.073384,0.090563,0.087371,0.084368,0.075825,0.088612,0.093708,,,,,,,,,,,,
4282,35.683333,0.071375,0.088,0.060221,0.059406,0.089097,0.073383,0.090563,0.08737,0.084368,0.075825,0.088612,0.093707,,,,,,,,,,,,
4283,35.691667,0.071373,0.088,0.060218,0.059405,0.089097,0.073381,0.090563,0.08737,0.084368,0.075825,0.088612,0.093707,,,,,,,,,,,,
4284,35.7,0.071371,0.088,0.060216,0.059404,0.089097,0.073379,0.090563,0.087369,0.084367,0.075825,0.088612,0.093706,,,,,,,,,,,,
4285,35.708333,0.07137,0.088,0.060214,0.059402,0.089098,0.073378,0.090563,0.087369,0.084367,0.075825,0.088613,0.093705,,,,,,,,,,,,
4286,35.716667,0.071368,0.088,0.060212,0.059401,0.089098,0.073376,0.090564,0.087368,0.084367,0.075826,0.088613,0.093704,,,,,,,,,,,,
4287,35.725,0.071366,0.088,0.060209,0.0594,0.089098,0.073374,0.090564,0.087367,0.084366,0.075826,0.088613,0.093704,,,,,,,,,,,,
4288,35.733333,0.071365,0.088001,0.060207,0.059399,0.089098,0.073373,0.090564,0.087366,0.084366,0.075826,0.088613,0.093703,,,,,,,,,,,,
4289,35.741667,0.071363,0.088001,0.060205,0.059398,0.089098,0.073371,0.090564,0.087366,0.084366,0.075826,0.088613,0.093702,,,,,,,,,,,,
4290,35.75,0.071361,0.088001,0.060202,0.059397,0.089099,0.073369,0.090564,0.087365,0.084366,0.075826,0.088613,0.093701,,,,,,,,,,,,
4291,35.758333,0.07136,0.088001,0.0602,0.059396,0.089099,0.073367,0.090564,0.087364,0.084366,0.075826,0.088613,0.0937,,,,,,,,,,,,
4292,35.766667,0.071358,0.088001,0.060198,0.059395,0.089099,0.073365,0.090564,0.087363,0.084365,0.075827,0.088614,0.0937,,,,,,,,,,,,
4293,35.775,0.071356,0.088001,0.060195,0.059394,0.089099,0.073363,0.090564,0.087362,0.084365,0.075827,0.088614,0.093699,,,,,,,,,,,,
4294,35.783333,0.071354,0.088001,0.060193,0.059393,0.089099,0.073362,0.090564,0.087361,0.084365,0.075827,0.088614,0.093698,,,,,,,,,,,,
4295,35.791667,0.071353,0.088001,0.06019,0.059392,0.0891,0.07336,0.090564,0.08736,0.084365,0.075827,0.088614,0.093697,,,,,,,,,,,,
4296,35.8,0.071351,0.088001,0.060188,0.05939,0.0891,0.073358,0.090564,0.087359,0.084365,0.075827,0.088614,0.093696,,,,,,,,,,,,
4297,35.808333,0.071349,0.088001,0.060185,0.059389,0.0891,0.073356,0.090564,0.087357,0.084364,0.075827,0.088614,0.093695,,,,,,,,,,,,
4298,35.816667,0.071348,0.088001,0.060183,0.059388,0.0891,0.073354,0.090564,0.087356,0.084364,0.075828,0.088615,0.093694,,,,,,,,,,,,
4299,35.825,0.071346,0.088001,0.06018,0.059387,0.089101,0.073352,0.090564,0.087355,0.084364,0.075828,0.088615,0.093693,,,,,,,,,,,,
4300,35.833333,0.071344,0.088001,0.060178,0.059386,0.089101,0.07335,0.090563,0.087353,0.084364,0.075828,0.088615,0.093693,,,,,,,,,,,,
4301,35.841667,0.071342,0.088001,0.060175,0.059385,0.089101,0.073348,0.090563,0.087352,0.084364,0.075828,0.088615,0.093692,,,,,,,,,,,,
4302,35.85,0.07134,0.088001,0.060173,0.059384,0.089101,0.073346,0.090563,0.087351,0.084364,0.075828,0.088615,0.093691,,,,,,,,,,,,
4303,35.858333,0.071338,0.088002,0.06017,0.059382,0.089102,0.073344,0.090563,0.087349,0.084364,0.075828,0.088616,0.09369,,,,,,,,,,,,
4304,35.866667,0.071337,0.088002,0.060167,0.059381,0.089102,0.073342,0.090563,0.087348,0.084363,0.075829,0.088616,0.093689,,,,,,,,,,,,
4305,35.875,0.071335,0.088002,0.060165,0.05938,0.089102,0.07334,0.090562,0.087346,0.084363,0.075829,0.088616,0.093688,,,,,,,,,,,,
4306,35.883333,0.071333,0.088002,0.060162,0.059379,0.089102,0.073338,0.090562,0.087344,0.084363,0.075829,0.088616,0.093687,,,,,,,,,,,,
4307,35.891667,0.071331,0.088002,0.060159,0.059377,0.089103,0.073336,0.090562,0.087343,0.084363,0.075829,0.088616,0.093686,,,,,,,,,,,,
4308,35.9,0.071329,0.088002,0.060157,0.059376,0.089103,0.073333,0.090562,0.087341,0.084363,0.075829,0.088617,0.093685,,,,,,,,,,,,
4309,35.908333,0.071327,0.088002,0.060154,0.059375,0.089103,0.073331,0.090561,0.087339,0.084363,0.075829,0.088617,0.093684,,,,,,,,,,,,
4310,35.916667,0.071325,0.088003,0.060151,0.059373,0.089103,0.073329,0.090561,0.087338,0.084363,0.075829,0.088617,0.093683,,,,,,,,,,,,
4311,35.925,0.071323,0.088003,0.060149,0.059372,0.089104,0.073327,0.090561,0.087336,0.084363,0.075829,0.088617,0.093682,,,,,,,,,,,,
4312,35.933333,0.071321,0.088003,0.060146,0.05937,0.089104,0.073325,0.09056,0.087334,0.084362,0.075829,0.088617,0.093681,,,,,,,,,,,,
4313,35.941667,0.071318,0.088003,0.060143,0.059369,0.089104,0.073323,0.09056,0.087332,0.084362,0.075829,0.088617,0.09368,,,,,,,,,,,,
4314,35.95,0.071316,0.088003,0.060141,0.059367,0.089104,0.073321,0.090559,0.087331,0.084362,0.075829,0.088618,0.093679,,,,,,,,,,,,
4315,35.958333,0.071314,0.088004,0.060138,0.059366,0.089104,0.073319,0.090559,0.087329,0.084362,0.075829,0.088618,0.093678,,,,,,,,,,,,
4316,35.966667,0.071312,0.088004,0.060135,0.059364,0.089105,0.073317,0.090558,0.087327,0.084362,0.075829,0.088618,0.093677,,,,,,,,,,,,
4317,35.975,0.071309,0.088004,0.060132,0.059363,0.089105,0.073314,0.090558,0.087325,0.084362,0.075829,0.088618,0.093676,,,,,,,,,,,,
4318,35.983333,0.071307,0.088005,0.06013,0.059361,0.089105,0.073312,0.090557,0.087324,0.084362,0.075829,0.088618,0.093675,,,,,,,,,,,,
4319,35.991667,0.071304,0.088005,0.060127,0.059359,0.089105,0.07331,0.090557,0.087322,0.084362,0.075829,0.088618,0.093673,,,,,,,,,,,,
4320,36,0.071302,0.088005,0.060124,0.059358,0.089105,0.073308,0.090556,0.08732,0.084361,0.075829,0.088618,0.093672,,,,,,,,,,,,
4321,36.008333,0.071299,0.088006,0.060122,0.059356,0.089105,0.073306,0.090556,0.087319,0.084361,0.075829,0.088618,0.093671,,,,,,,,,,,,
4322,36.016667,0.071297,0.088006,0.060119,0.059354,0.089106,0.073304,0.090555,0.087317,0.084361,0.075829,0.088618,0.09367,,,,,,,,,,,,
4323,36.025,0.071294,0.088007,0.060116,0.059352,0.089106,0.073302,0.090554,0.087315,0.084361,0.075828,0.088618,0.093669,,,,,,,,,,,,
4324,36.033333,0.071292,0.088007,0.060113,0.059351,0.089106,0.0733,0.090554,0.087314,0.084361,0.075828,0.088618,0.093668,,,,,,,,,,,,
4325,36.041667,0.071289,0.088007,0.060111,0.059349,0.089106,0.073298,0.090553,0.087312,0.084361,0.075828,0.088618,0.093667,,,,,,,,,,,,
4326,36.05,0.071286,0.088008,0.060108,0.059347,0.089106,0.073296,0.090552,0.087311,0.08436,0.075828,0.088618,0.093666,,,,,,,,,,,,
4327,36.058333,0.071283,0.088008,0.060105,0.059345,0.089106,0.073294,0.090552,0.087309,0.08436,0.075827,0.088618,0.093665,,,,,,,,,,,,
4328,36.066667,0.07128,0.088009,0.060103,0.059343,0.089106,0.073292,0.090551,0.087308,0.08436,0.075827,0.088618,0.093664,,,,,,,,,,,,
4329,36.075,0.071278,0.08801,0.0601,0.059341,0.089106,0.07329,0.09055,0.087306,0.08436,0.075827,0.088618,0.093663,,,,,,,,,,,,
4330,36.083333,0.071275,0.08801,0.060097,0.059338,0.089106,0.073288,0.09055,0.087305,0.084359,0.075826,0.088618,0.093663,,,,,,,,,,,,
4331,36.091667,0.071272,0.088011,0.060095,0.059336,0.089106,0.073286,0.090549,0.087304,0.084359,0.075826,0.088618,0.093662,,,,,,,,,,,,
4332,36.1,0.071269,0.088011,0.060092,0.059334,0.089106,0.073284,0.090548,0.087303,0.084359,0.075826,0.088618,0.093661,,,,,,,,,,,,
4333,36.108333,0.071265,0.088012,0.06009,0.059332,0.089106,0.073282,0.090548,0.087301,0.084359,0.075825,0.088617,0.09366,,,,,,,,,,,,
4334,36.116667,0.071262,0.088013,0.060087,0.05933,0.089106,0.07328,0.090547,0.0873,0.084358,0.075825,0.088617,0.093659,,,,,,,,,,,,
4335,36.125,0.071259,0.088013,0.060084,0.059327,0.089106,0.073278,0.090546,0.087299,0.084358,0.075824,0.088617,0.093658,,,,,,,,,,,,
4336,36.133333,0.071256,0.088014,0.060082,0.059325,0.089106,0.073277,0.090545,0.087299,0.084358,0.075824,0.088617,0.093657,,,,,,,,,,,,
4337,36.141667,0.071253,0.088015,0.060079,0.059322,0.089106,0.073275,0.090545,0.087298,0.084357,0.075823,0.088616,0.093656,,,,,,,,,,,,
